ID,Headword,Language_ID,Part_Of_Speech,Description,URN,Source
urn-nabu-dict-wiktionary-sux-noun-3-34,𒉎,sux,noun:3,"fear, fearsomeness",urn:nabu:dict:wiktionary-sux:𒉎:noun:3,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-4-14,𒉎,sux,noun:4,self,urn:nabu:dict:wiktionary-sux:𒉎:noun:4,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-373,𒉎𒄷,sux,noun,a ni bird (an unidentified type of bird),urn:nabu:dict:wiktionary-sux:𒉎𒄷:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-374,𒉎𒅗,sux,noun,thief,urn:nabu:dict:wiktionary-sux:𒉎𒅗:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-375,𒉎𒍪,sux,noun,alternative form of 𒉎𒅗 (ni₂-zuḫ /⁠nizuḫ⁠/),urn:nabu:dict:wiktionary-sux:𒉎𒍪:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-88,𒉏,sux,noun:1,highland,urn:nabu:dict:wiktionary-sux:𒉏:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-1,𒉏,sux,name:1,Elam,urn:nabu:dict:wiktionary-sux:𒉏:name:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-68,𒉏,sux,noun:2,fly,urn:nabu:dict:wiktionary-sux:𒉏:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-2-54,𒉏,sux,verb:2,"to be high, elevated",urn:nabu:dict:wiktionary-sux:𒉏:verb:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-376,𒉏𒄈,sux,noun,lightning bolt,urn:nabu:dict:wiktionary-sux:𒉏𒄈:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-44,𒉏𒆠,sux,name,Elam,urn:nabu:dict:wiktionary-sux:𒉏𒆠:name,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-85,𒉐,sux,verb,"alternative form of 𒁺 (tum₂ /⁠tum⁠/, “to bring in; to take away”)",urn:nabu:dict:wiktionary-sux:𒉐:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-89,𒉒,sux,noun:1,seed funnel (hopper or seeding apparatus of the seeder plow),urn:nabu:dict:wiktionary-sux:𒉒:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-69,𒉒,sux,noun:2,pure-bred breed bull,urn:nabu:dict:wiktionary-sux:𒉒:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-377,𒉘,sux,noun,thing,urn:nabu:dict:wiktionary-sux:𒉘:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-86,𒉘,sux,verb,to measure,urn:nabu:dict:wiktionary-sux:𒉘:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-378,𒉚,sux,noun,alternative form of 𒉛 (sam₂ /⁠sam⁠/),urn:nabu:dict:wiktionary-sux:𒉚:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-87,𒉚,sux,verb,"to measure out grains (as equivalents for other goods), to barter",urn:nabu:dict:wiktionary-sux:𒉚:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-379,𒉚𒀀𒀭,sux,noun,alternative form of 𒉛 (sam₂ /⁠sam⁠/),urn:nabu:dict:wiktionary-sux:𒉚𒀀𒀭:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-380,𒉚𒀭,sux,noun,alternative form of 𒉛 (sam₂ /⁠sam⁠/),urn:nabu:dict:wiktionary-sux:𒉚𒀭:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-381,𒉚𒄠,sux,noun,alternative form of 𒉛 (sam₂ /⁠sam⁠/),urn:nabu:dict:wiktionary-sux:𒉚𒄠:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-382,𒉛,sux,noun,price,urn:nabu:dict:wiktionary-sux:𒉛:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-383,𒉠,sux,noun,first-fruit offering,urn:nabu:dict:wiktionary-sux:𒉠:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-prefix-2,𒉡,sux,prefix,"not, no",urn:nabu:dict:wiktionary-sux:𒉡:prefix,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-88,𒉡,sux,verb,"to be not, no",urn:nabu:dict:wiktionary-sux:𒉡:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-phrase-3,𒉡𒈨𒀀,sux,phrase,without (the permission of),urn:nabu:dict:wiktionary-sux:𒉡𒈨𒀀:phrase,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-384,𒉡𒌝𒈠,sux,noun,jackal,urn:nabu:dict:wiktionary-sux:𒉡𒌝𒈠:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-385,𒉡𒌝𒈠𒄷,sux,noun,"alternative form of 𒉡𒌝𒈠 (nu-um-ma /⁠numma⁠/, “vulture”)",urn:nabu:dict:wiktionary-sux:𒉡𒌝𒈠𒄷:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-386,𒉢,sux,noun,alabaster,urn:nabu:dict:wiktionary-sux:𒉢:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-45,𒉢𒁓𒆷,sux,name,alternative form of 𒉢𒁓𒆷𒆠 (lagašᵏⁱ /⁠Lagaš⁠/),urn:nabu:dict:wiktionary-sux:𒉢𒁓𒆷:name,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-46,𒉢𒁓𒆷𒆠,sux,name,Lagash (ancient Sumerian city-state),urn:nabu:dict:wiktionary-sux:𒉢𒁓𒆷𒆠:name,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-90,𒉣,sux,noun:1,"noble, prince, ruler",urn:nabu:dict:wiktionary-sux:𒉣:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-70,𒉣,sux,noun:2,alternative form of 𒉣𒆠 (Eridug),urn:nabu:dict:wiktionary-sux:𒉣:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-47,𒉣𒆠,sux,name,Eridu (ancient Sumerian city in modern Iraq; modern Tell Abu Shahrain),urn:nabu:dict:wiktionary-sux:𒉣𒆠:name,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-387,𒉣𒇬,sux,noun,"stall, cattle pen, byre",urn:nabu:dict:wiktionary-sux:𒉣𒇬:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-388,𒉣𒈨,sux,noun,sage,urn:nabu:dict:wiktionary-sux:𒉣𒈨:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-389,𒉥,sux,noun,alternative form of 𒃣 (arḫuš),urn:nabu:dict:wiktionary-sux:𒉥:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-390,𒉦,sux,noun,alternative form of 𒃣 (arḫuš),urn:nabu:dict:wiktionary-sux:𒉦:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-391,𒉩,sux,noun,alternative form of 𒉩𒄩 (agargara^(ku₆)),urn:nabu:dict:wiktionary-sux:𒉩:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-392,𒉩𒄩,sux,noun,a type of fish,urn:nabu:dict:wiktionary-sux:𒉩𒄩:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-393,𒉪,sux,noun,lord,urn:nabu:dict:wiktionary-sux:𒉪:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-89,𒉪,sux,verb,to winnow,urn:nabu:dict:wiktionary-sux:𒉪:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-90,𒉪𒅅,sux,verb,to trust,urn:nabu:dict:wiktionary-sux:𒉪𒅅:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-91,𒉫,sux,noun:1,alternative form of 𒀀𒁕𒎙 (a-da-min₃ /⁠adamin⁠/),urn:nabu:dict:wiktionary-sux:𒉫:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-71,𒉫,sux,noun:2,"alternative form of 𒋗𒆗 (lirum, “strength”)",urn:nabu:dict:wiktionary-sux:𒉫:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-3-30,𒉫,sux,verb:3,to be combative,urn:nabu:dict:wiktionary-sux:𒉫:verb:3,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-394,𒉬,sux,noun,armour,urn:nabu:dict:wiktionary-sux:𒉬:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-395,𒉭,sux,noun,egg,urn:nabu:dict:wiktionary-sux:𒉭:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-396,𒉮,sux,noun,whip,urn:nabu:dict:wiktionary-sux:𒉮:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-92,𒉺,sux,noun:1,sceptre,urn:nabu:dict:wiktionary-sux:𒉺:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-72,𒉺,sux,noun:2,"branch, stick",urn:nabu:dict:wiktionary-sux:𒉺:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-3-31,𒉺,sux,verb:3,"to beat upon, strike, fell",urn:nabu:dict:wiktionary-sux:𒉺:verb:3,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-397,𒉺𒀭,sux,noun,"rites, rituals, customs, usages",urn:nabu:dict:wiktionary-sux:𒉺𒀭:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-398,𒉺𒁼,sux,noun,alternative form of 𒉺𒁽 (maškim),urn:nabu:dict:wiktionary-sux:𒉺𒁼:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-399,𒉺𒁽,sux,noun,"state commissioner, deputy, inspector",urn:nabu:dict:wiktionary-sux:𒉺𒁽:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-91,𒉺𒅁,sux,verb,"to cut, peel, incise, dig, draw, make clear, collect",urn:nabu:dict:wiktionary-sux:𒉺𒅁:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-400,𒉺𒅁,sux,noun,a jar,urn:nabu:dict:wiktionary-sux:𒉺𒅁:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-73,𒉺𒅁,sux,noun:2,combed hair; carded wool,urn:nabu:dict:wiktionary-sux:𒉺𒅁:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-401,𒉺𒇻,sux,noun,shepherd,urn:nabu:dict:wiktionary-sux:𒉺𒇻:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-402,𒉺𒉋𒂵,sux,noun,grandfather,urn:nabu:dict:wiktionary-sux:𒉺𒉋𒂵:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-93,𒉺𒋼𒋛,sux,noun:1,"ruler, governor, city ruler",urn:nabu:dict:wiktionary-sux:𒉺𒋼𒋛:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-74,𒉺𒋼𒋛,sux,noun:2,farmer,urn:nabu:dict:wiktionary-sux:𒉺𒋼𒋛:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-94,𒉻,sux,noun:1,"piece, portion",urn:nabu:dict:wiktionary-sux:𒉻:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-1-28,𒉻,sux,verb:1,"to break off a piece, chip off",urn:nabu:dict:wiktionary-sux:𒉻:verb:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-75,𒉻,sux,noun:2,subsistence allotment/plot/field,urn:nabu:dict:wiktionary-sux:𒉻:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-3-35,𒉻,sux,noun:3,reed-hut,urn:nabu:dict:wiktionary-sux:𒉻:noun:3,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-403,𒉼,sux,noun,alternative form of 𒄑𒉼 (^(g̃eš)pana /⁠pana⁠/),urn:nabu:dict:wiktionary-sux:𒉼:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-404,𒉽,sux,noun,relation,urn:nabu:dict:wiktionary-sux:𒉽:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-92,𒉽,sux,verb,"to be different, strange, foreign",urn:nabu:dict:wiktionary-sux:𒉽:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-405,𒉾,sux,noun,"rodent, mongoose",urn:nabu:dict:wiktionary-sux:𒉾:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-406,𒉿,sux,noun,ear,urn:nabu:dict:wiktionary-sux:𒉿:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-407,𒉿𒈜𒁕,sux,noun,"alternative spelling of 𒉺𒀭 (biluda, “rituals”)",urn:nabu:dict:wiktionary-sux:𒉿𒈜𒁕:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-408,𒊊,sux,noun,lion,urn:nabu:dict:wiktionary-sux:𒊊:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-409,𒊌,sux,noun,lion,urn:nabu:dict:wiktionary-sux:𒊌:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-410,𒊍,sux,noun,bear,urn:nabu:dict:wiktionary-sux:𒊍:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-93,𒊏,sux,verb,"to hit, beat upon, strike down",urn:nabu:dict:wiktionary-sux:𒊏:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-1-29,𒊑,sux,verb:1,"to lie (heavily) upon, press upon, put onto/into",urn:nabu:dict:wiktionary-sux:𒊑:verb:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-det-2-2,𒊑,sux,det:2,that (far from both the speaker and the listener),urn:nabu:dict:wiktionary-sux:𒊑:det:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-3-36,𒊑,sux,noun:3,alternative form of 𒄑𒊑 (^(g̃eš)dal /⁠dal⁠/),urn:nabu:dict:wiktionary-sux:𒊑:noun:3,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-4-14,𒊑,sux,verb:4,to fly,urn:nabu:dict:wiktionary-sux:𒊑:verb:4,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-4-2-3,𒊑,sux,verb:4:2,"to take, collect",urn:nabu:dict:wiktionary-sux:𒊑:verb:4:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-411,𒊑𒄩𒁵,sux,noun,dust storm,urn:nabu:dict:wiktionary-sux:𒊑𒄩𒁵:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-1-30,𒊒,sux,verb:1,"to let fall, be felled, fell",urn:nabu:dict:wiktionary-sux:𒊒:verb:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-2-55,𒊒,sux,verb:2,to remove,urn:nabu:dict:wiktionary-sux:𒊒:verb:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-412,𒊓,sux,noun,sinew,urn:nabu:dict:wiktionary-sux:𒊓:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-413,𒊓𒄤,sux,noun,robber,urn:nabu:dict:wiktionary-sux:𒊓𒄤:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-414,𒊓𒋙𒍑𒃲,sux,noun,alternative spelling of 𒊓𒌋𒃲 (sa-šuš-gal /⁠sašušgal⁠/),urn:nabu:dict:wiktionary-sux:𒊓𒋙𒍑𒃲:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-415,𒊓𒌋𒃲,sux,noun,great battle-net (a weapon used to ensnaring enemies),urn:nabu:dict:wiktionary-sux:𒊓𒌋𒃲:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-416,𒊕,sux,noun,head,urn:nabu:dict:wiktionary-sux:𒊕:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-94,𒊕𒁍,sux,verb,to get angry,urn:nabu:dict:wiktionary-sux:𒊕𒁍:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-417,𒊕𒁺,sux,noun,head,urn:nabu:dict:wiktionary-sux:𒊕𒁺:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-95,𒊕𒄄,sux,verb,to block,urn:nabu:dict:wiktionary-sux:𒊕𒄄:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-418,𒊕𒄑𒊏,sux,noun,murder,urn:nabu:dict:wiktionary-sux:𒊕𒄑𒊏:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-96,𒊕𒄑𒊏,sux,verb,"to kill, murder",urn:nabu:dict:wiktionary-sux:𒊕𒄑𒊏:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-97,𒊕𒅍,sux,verb,to raise the head,urn:nabu:dict:wiktionary-sux:𒊕𒅍:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-419,𒊕𒆕,sux,noun,triangle,urn:nabu:dict:wiktionary-sux:𒊕𒆕:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-420,𒊕𒆠,sux,noun,"front, brow",urn:nabu:dict:wiktionary-sux:𒊕𒆠:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-48,𒊕𒈪𒂵,sux,name,Black Headed Ones (native designation for the Sumerians),urn:nabu:dict:wiktionary-sux:𒊕𒈪𒂵:name,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-421,𒊕𒉺𒆸,sux,noun,"lamentation, wailing, unrest",urn:nabu:dict:wiktionary-sux:𒊕𒉺𒆸:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-422,𒊣,sux,noun,a cup,urn:nabu:dict:wiktionary-sux:𒊣:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-98,𒊥,sux,verb,to jump (on),urn:nabu:dict:wiktionary-sux:𒊥:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-95,𒊨,sux,noun:1,shade,urn:nabu:dict:wiktionary-sux:𒊨:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-2-56,𒊨,sux,verb:2,"alternative form of 𒊨𒅇 (kuš₂-u₃ /⁠kušu⁠/, “to be tired”)",urn:nabu:dict:wiktionary-sux:𒊨:verb:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-3-32,𒊨,sux,verb:3,"to be angry, furious",urn:nabu:dict:wiktionary-sux:𒊨:verb:3,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-4-15,𒊨,sux,verb:4,roof,urn:nabu:dict:wiktionary-sux:𒊨:verb:4,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-99,𒊨𒅇,sux,verb,"to be tired, exhausted, weary",urn:nabu:dict:wiktionary-sux:𒊨𒅇:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-96,𒊩,sux,noun:1,"woman, female",urn:nabu:dict:wiktionary-sux:𒊩:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-2-57,𒊩,sux,verb:2,"to be fine, thin, delicate",urn:nabu:dict:wiktionary-sux:𒊩:verb:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-423,𒊩𒆳,sux,noun,"dependent woman, female slave",urn:nabu:dict:wiktionary-sux:𒊩𒆳:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-424,𒊩𒆷,sux,noun,"female genitals, vulva",urn:nabu:dict:wiktionary-sux:𒊩𒆷:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-425,𒊩𒇬,sux,noun,alternative form of 𒌙 (murub₆ /⁠murub⁠/),urn:nabu:dict:wiktionary-sux:𒊩𒇬:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-426,𒊩𒈨,sux,noun,a kind of priestess,urn:nabu:dict:wiktionary-sux:𒊩𒈨:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-97,𒊬,sux,noun:1,orchard,urn:nabu:dict:wiktionary-sux:𒊬:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-76,𒊬,sux,noun:2,garden plot,urn:nabu:dict:wiktionary-sux:𒊬:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-2-58,𒊬,sux,verb:2,"to write (on), inscribe",urn:nabu:dict:wiktionary-sux:𒊬:verb:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-2-2-4,𒊬,sux,verb:2:2,"to run, hasten",urn:nabu:dict:wiktionary-sux:𒊬:verb:2:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-3-33,𒊬,sux,verb:3,"to grow up, grow out, sprout",urn:nabu:dict:wiktionary-sux:𒊬:verb:3,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-427,𒊭,sux,noun,alternative form of 𒀝 (ša₅ /⁠ša⁠/),urn:nabu:dict:wiktionary-sux:𒊭:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-428,𒊮,sux,noun,"heart, inside, interior, middle",urn:nabu:dict:wiktionary-sux:𒊮:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-100,𒊮𒆸,sux,verb,to feel wonderful,urn:nabu:dict:wiktionary-sux:𒊮𒆸:verb,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-429,𒊲,sux,noun,envy,urn:nabu:dict:wiktionary-sux:𒊲:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-98,𒊷,sux,noun:1,date palm,urn:nabu:dict:wiktionary-sux:𒊷:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-2-59,𒊷,sux,verb:2,"to be good, excellent",urn:nabu:dict:wiktionary-sux:𒊷:verb:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-num-3,𒊹,sux,num,"three thousand six hundred (3,600)",urn:nabu:dict:wiktionary-sux:𒊹:num,wiktionary-sux
urn-nabu-dict-wiktionary-sux-num-4,𒊹𒃲,sux,num,"two hundred sixteen thousand, 216,000 (60×60×60)",urn:nabu:dict:wiktionary-sux:𒊹𒃲:num,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-99,𒊺,sux,noun:1,"barley, grain",urn:nabu:dict:wiktionary-sux:𒊺:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-det-2-3,𒊺,sux,det:2,that (near to the listener),urn:nabu:dict:wiktionary-sux:𒊺:det:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-430,𒊺𒁍𒉣𒂠,sux,noun,alternative form of 𒂠𒋤𒉣𒂠𒌅 (saman),urn:nabu:dict:wiktionary-sux:𒊺𒁍𒉣𒂠:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-431,𒊺𒂠𒉣𒁍,sux,noun,alternative form of 𒂠𒋤𒉣𒂠𒌅 (saman),urn:nabu:dict:wiktionary-sux:𒊺𒂠𒉣𒁍:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-432,𒊺𒅁,sux,noun,brick,urn:nabu:dict:wiktionary-sux:𒊺𒅁:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-433,𒊻,sux,noun,wild duck,urn:nabu:dict:wiktionary-sux:𒊻:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-434,𒊻𒄷,sux,noun,alternative spelling of 𒊻 (uz),urn:nabu:dict:wiktionary-sux:𒊻𒄷:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-435,𒊾,sux,noun,alternative form of 𒁞 (kiši₈ /⁠kiši⁠/),urn:nabu:dict:wiktionary-sux:𒊾:noun,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-100,𒊿,sux,noun:1,alternative form of 𒍏𒊿 (ᵘʳᵘᵈdur₁₀ /⁠dur⁠/),urn:nabu:dict:wiktionary-sux:𒊿:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-77,𒊿,sux,noun:2,alternative form of 𒍏𒊿 (ᵘʳᵘᵈšen /⁠šen⁠/),urn:nabu:dict:wiktionary-sux:𒊿:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-3-34,𒊿,sux,verb:3,"to be pure, clear",urn:nabu:dict:wiktionary-sux:𒊿:verb:3,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-4-16,𒊿,sux,verb:4,"alternative form of 𒊿𒊿 (šen-šen, “battle, duel”)",urn:nabu:dict:wiktionary-sux:𒊿:verb:4,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-101,𒋀,sux,noun:1,brother,urn:nabu:dict:wiktionary-sux:𒋀:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-78,𒋀,sux,noun:2,"alternative form of 𒁵 (mun, “salt, brackish”)",urn:nabu:dict:wiktionary-sux:𒋀:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-2-60,𒋀,sux,verb:2,"to be bitter, brackish, saline",urn:nabu:dict:wiktionary-sux:𒋀:verb:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-49,𒋀𒀊,sux,name,alternative form of 𒋀𒀕𒆠 (urim₂ᵏⁱ /⁠Urim⁠/),urn:nabu:dict:wiktionary-sux:𒋀𒀊:name,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-50,𒋀𒀊𒆠,sux,name,alternative form of 𒋀𒀕𒆠 (urim₂ᵏⁱ /⁠Urim⁠/),urn:nabu:dict:wiktionary-sux:𒋀𒀊𒆠:name,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-51,𒋀𒀕,sux,name,alternative form of 𒋀𒀕𒆠 (urim₂ᵏⁱ /⁠Urim⁠/),urn:nabu:dict:wiktionary-sux:𒋀𒀕:name,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-52,𒋀𒀕𒆠,sux,name,"Ur (city in southern Mesopotamia, cult centre of 𒀭𒋀𒆠 (ᵈnanna /⁠Nanna⁠/))",urn:nabu:dict:wiktionary-sux:𒋀𒀕𒆠:name,wiktionary-sux
urn-nabu-dict-wiktionary-sux-name-53,𒋀𒆠,sux,name,alternative form of 𒀭𒋀𒆠 (ᵈnanna /⁠Nanna⁠/),urn:nabu:dict:wiktionary-sux:𒋀𒆠:name,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-1-31,𒋁,sux,verb:1,"to weep, cry",urn:nabu:dict:wiktionary-sux:𒋁:verb:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-verb-2-61,𒋁,sux,verb:2,alternative form of 𒂞 (šeš₄ /⁠šeš⁠/),urn:nabu:dict:wiktionary-sux:𒋁:verb:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-1-102,𒋃,sux,noun:1,alternative form of 𒂷 (bisag̃ /⁠bešeg̃⁠/),urn:nabu:dict:wiktionary-sux:𒋃:noun:1,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-2-79,𒋃,sux,noun:2,alternative form of 𒆷𒀝 (la-ag /⁠lag⁠/),urn:nabu:dict:wiktionary-sux:𒋃:noun:2,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-3-37,𒋃,sux,noun:3,alternative form of 𒉠 (nesag̃),urn:nabu:dict:wiktionary-sux:𒋃:noun:3,wiktionary-sux
urn-nabu-dict-wiktionary-sux-noun-4-15,𒋃,sux,noun:4,"chief (of temple or palace), official, administrator",urn:nabu:dict:wiktionary-sux:𒋃:noun:4,wiktionary-sux
