ID,URN,Passage_SHA256,Cantiga_ID,Line,Stanza,Number_Gap,Primary_Text
l-839-7,urn:nabu:cantigas:839:7,fe1bc826021045e9340c361da0e37cd74da053e13a75c641b44e29b9048081e4,c-839,7,2,,El me cuidava tal preit'a trager:
l-839-8,urn:nabu:cantigas:839:8,8fd9b71ed3e50baf2a2cc34d3306003f4a0eedefec381113a83a5d1d9d351cc1,c-839,8,2,,per sas juras que lho foss'eu parcir;
l-839-9,urn:nabu:cantigas:839:9,b5f09deab62ede52a096ec7fba564fc1fbf812e35853d54f127445bd1e6e062c,c-839,9,2,,"e, pois que vi que m'havi'a mentir,"
l-839-10,urn:nabu:cantigas:839:10,d732e458b3bb200fb39785826b527d85d884337d1f9af87cb7d12acbefad5b8a,c-839,10,2,,"nom lho parci nem lho quis sol caber,"
l-839-11,urn:nabu:cantigas:839:11,0d08b23b256e2b01d84c83070243bb95bccb743bc91e0ba1bc3f2a18fd4a6825,c-839,11,2,,vedes porquê: ca já s'el perjurou
l-839-12,urn:nabu:cantigas:839:12,a7e3313c5d089363707204508bd617242638a502d29edb4a25e5c680f5b3715b,c-839,12,2,,per muitas vezes que m'esto jurou.
l-839-13,urn:nabu:cantigas:839:13,42a288b045c0d83361d6d04adab939e027b83915ea221fb4693e2b765fc3cf8e,c-839,13,3,,E mais de cem vezes lhi perdoei
l-839-14,urn:nabu:cantigas:839:14,0bbcd2076a7cb88a85d2f401feae65524e0bcb7b02f5f125df761e8a19208062,c-839,14,3,,per sas juras e achei-m'end'eu mal;
l-839-15,urn:nabu:cantigas:839:15,f43a610804298101b5373e1f0f6560b7c1bcc74d8d4665f9c291b7af872f9732,c-839,15,3,,e por aquesto já lhi rem nom val
l-839-16,urn:nabu:cantigas:839:16,3aa4d293da263a6fdb2bcc3e364b97626444d4318f89019e9c6477bb7eb02f9a,c-839,16,3,,"de me jurar, pois que me lh'assanhei,"
l-839-17,urn:nabu:cantigas:839:17,fa59854dbdd78be4cab97f5f9a1124566d342b5f926a6c16533c10859b7aa8c6,c-839,17,3,,vedes porquê: ca já s'el perjurou
l-839-18,urn:nabu:cantigas:839:18,95be9ee4e0e42d3513c40262fde6de95dcffb88967e952795ad64788afefb204,c-839,18,3,,per muitas vezes que m'esto jurou.
l-840-1,urn:nabu:cantigas:840:1,def4918f98a67b40cbd63c1b6699aadade8c7241177ccab8ca35619ee0785cda,c-840,1,1,,"- Vistes, madr', o escudeiro que m'houver'a levar sigo?"
l-840-2,urn:nabu:cantigas:840:2,29543dbfb450eca3f88166c41c59824a87d3ad57f44184a6ba5285df28935653,c-840,2,1,,"Menti-lh'e vai-mi sanhudo, mia madre, bem vo-lo digo."
l-840-3,urn:nabu:cantigas:840:3,d5ee363ab1b2eb3b9ab6506af48d613804ab3d66945cce9fc4255a75011e9f9d,c-840,3,1,,"Madre, namorada me leixou,"
l-840-4,urn:nabu:cantigas:840:4,47343ada90fa4c4b0407289cca8486f03401ae5a16da045bbd2968750ab421f3,c-840,4,1,,"madre, namorada mi há leixada,"
l-840-5,urn:nabu:cantigas:840:5,01ac4834175f1cfaffff292ce458f8435cd457c4bf59827163ecca9a390478df,c-840,5,1,,"madre, namorada me leixou."
l-840-6,urn:nabu:cantigas:840:6,30d276452b8d204ab3778d969bf8cd5bfb698b202f4b539c984c1e99fafd6b53,c-840,6,2,,"- Madre, vós que me mandastes que mentiss'a meu amigo,"
l-840-7,urn:nabu:cantigas:840:7,9134e704300c7aea328db0426f59261dcb39da1fd70d2e3466d85bd3f0fac3ed,c-840,7,2,,"que conselho mi daredes ora, poilo nom hei migo?"
l-840-8,urn:nabu:cantigas:840:8,9799c31a67478ed44cf4753b718bbb744b942b3c34038ef5f2a14db69648e947,c-840,8,2,,"Madre, namorada me leixou,"
l-840-9,urn:nabu:cantigas:840:9,4aa869c463581aefe4e819b0b29f0bfa114adf5c42e638935534392539b829b7,c-840,9,2,,"madre, namorada mi há leixada,"
l-840-10,urn:nabu:cantigas:840:10,da8a3b656733560f0327f69b37f058ea528b17d9e0dbbd3193e1a1aab4b3efb8,c-840,10,2,,"madre, namorada me leixou."
l-840-11,urn:nabu:cantigas:840:11,45331e1411f50c6218aa91a94efa32de8b4daed93da534f0262a1606f9a6890a,c-840,11,3,,"- Filha, dou-vos por conselho que, tanto que vos el veja,"
l-840-12,urn:nabu:cantigas:840:12,83d08bc8f7e2efa4e3085b0e187f32dd924acbafc2a6b6fa559787caca835801,c-840,12,3,,que toda rem lhi façades que vosso pagado seja.
l-840-13,urn:nabu:cantigas:840:13,4897124e65eb08a15c9544f7700c3a9e010b61d5c2916659a3d9c23e6a29e9aa,c-840,13,3,,"- Madre, namorada me leixou,"
l-840-14,urn:nabu:cantigas:840:14,bf0af15bd92473b0c574150ace9662f026e052f8a5eb8feb3e90b8e229aeaec4,c-840,14,3,,"madre, namorada mi há leixada,"
l-840-15,urn:nabu:cantigas:840:15,ebe557ad27b7171bcda4eaa1722e26ffa2f80f8aefd91bc981bf9c036b4a462f,c-840,15,3,,"madre, namorada me leixou."
l-840-16,urn:nabu:cantigas:840:16,22d26667dc6a41a21b9441f72ed77f8290d7e6eceea54f8fe4c66a17dd459a11,c-840,16,4,,"- Pois escusar nom podedes, mia filha, seu gasalhado,"
l-840-17,urn:nabu:cantigas:840:17,0f763be1719337bdcd102d9558c6abe7559290b00196279755bbb876b77d36ea,c-840,17,4,,des oimais eu vos castigo que lh'andedes a mandado.
l-840-18,urn:nabu:cantigas:840:18,3ceafa7ac7c50e5bd3aa42116648403a84fc411297d6d939e2ceaf558874c7cd,c-840,18,4,,"- Madre, namorada me leixou,"
l-840-19,urn:nabu:cantigas:840:19,890235e9b59f15b5abd725dc379d90dfe05502888231f97ddcfe5f9773258693,c-840,19,4,,"madre, namorada mi há leixada,"
l-840-20,urn:nabu:cantigas:840:20,660009b02946b1393b0527829e1e4253fa37290d2486faa2892fc2d7145395d5,c-840,20,4,,"madre, namorada me leixou."
l-841-1,urn:nabu:cantigas:841:1,6ce9379bcb2cbb967da6a1eaad9e1de603952f17de9bffe44dc62934dbd7de40,c-841,1,1,,"Vistes, madr', o que dizia"
l-841-2,urn:nabu:cantigas:841:2,eca3bce983d4e5cc5cca2c1262f70282ee55407670a24cd6be0e3b4f57d254d4,c-841,2,1,,que por mi era coitado?
l-841-3,urn:nabu:cantigas:841:3,20b4991c6cb0cf671780c8fa96f7788092f869f42df03d906a06bdf919f775f1,c-841,3,1,,"Pois mandado nom m'envia,"
l-841-4,urn:nabu:cantigas:841:4,6ece68ee7f3ffb73b5787d413bc27a8dc6648188e6d4b9307e3989bdce101425,c-841,4,1,,entend'eu do perjurado
l-841-5,urn:nabu:cantigas:841:5,c22a402da5d8966a37370ae844867a0aae5d9298c8efa1460cdc0b3a203f1da6,c-841,5,1,,"que já nom teme mia ira,"
l-841-6,urn:nabu:cantigas:841:6,4e7f92b082fef470bd8afef9172415dfb28342ce88296b2c795b2b57b0902be9,c-841,6,1,,"ca, senom, noite nem dia,"
l-841-7,urn:nabu:cantigas:841:7,67a211fb3fbe6e357c1eb7465f557d77583994a33a5a4be3cba2a93599fab22b,c-841,7,1,,"a meos de meu mandado,"
l-841-8,urn:nabu:cantigas:841:8,c65db7756d0f1036c8fbd1e305ce06d56dc55f7b3ba49dac40b3cd61d5997760,c-841,8,1,,nunca s'el daqui partira.
l-841-9,urn:nabu:cantigas:841:9,779fa97e33643aa1a003f251e0fa7241b8da70f7c62171cdba1553018a30ffe6,c-841,9,2,,E vistes u s'el partia
l-841-10,urn:nabu:cantigas:841:10,9b6ff703d0294e7a724806aa348bbfaf839e28f3a6ade1dbab4cd0e64242ca06,c-841,10,2,,"de mi, mui sem o meu grado,"
l-841-11,urn:nabu:cantigas:841:11,5816be1172b1e44465b71dbf3ed03a64a8b508ba707dffd7d676287875ff7825,c-841,11,2,,e jurando que havia
l-841-12,urn:nabu:cantigas:841:12,a364e7307a163b0648581e378e30be9ff9f8df6edf7b7af9e5dbe7d4a4699459,c-841,12,2,,por mi penas e cuidado?
l-841-13,urn:nabu:cantigas:841:13,4accf25cd6b2d3f779e0417e4f117801c728d8fd15cca710b5a1febd8e16140b,c-841,13,2,,"Tod'andava com mentira,"
l-841-14,urn:nabu:cantigas:841:14,a14a94f2187d5f61498f500462357f3b656b4275d79e3fc21a125d55cb674788,c-841,14,2,,"ca, senom, noite nem dia,"
l-841-15,urn:nabu:cantigas:841:15,5168a6320f062a4a55528092a2d8edee2c3186414963eed0fff1ad3a01769a6c,c-841,15,2,,"a meos de meu mandado,"
l-841-16,urn:nabu:cantigas:841:16,8f320441347dfc5e85f194318727096289cb31907eb32cb582594b78ecacc29d,c-841,16,2,,nunca s'el daqui partira.
l-841-17,urn:nabu:cantigas:841:17,eb6529816865b184f1b324dd4be438652b9304e5a2a7a8a49f09678a3079598d,c-841,17,3,,E já qual molher devia
l-841-18,urn:nabu:cantigas:841:18,6864aca77f41da79bc1cdf9efa7d7cd59555dd38fa03f936ffe725938b6f5037,c-841,18,3,,creer per nulh'home nado?
l-841-19,urn:nabu:cantigas:841:19,86962fa10b98c60d9a4868bb1e243968e6df7084603b56b31372fd808d4e5ed9,c-841,19,3,,Pois o que assi morria
l-841-20,urn:nabu:cantigas:841:20,dfaef28bf348669f0e6fd47caab78b5cd6b42d0ba85186137a364bcc6353bd9e,c-841,20,3,,polo meu bom gasalhado
l-841-21,urn:nabu:cantigas:841:21,a25483b367c768157a68033a68f8eb8171b14dcebd239fa90f4eabb3dcc01b7e,c-841,21,3,,"já x'i por outra sospira,"
l-841-22,urn:nabu:cantigas:841:22,799e7db58f08dd100c19067414f3f6a71e932644409d4335b459dc76d88556e5,c-841,22,3,,"ca, senom, noite nem dia,"
l-841-23,urn:nabu:cantigas:841:23,0339850eb05e793971186b5b999dc2f23b5706482383c2e06446f1f2512a0510,c-841,23,3,,"a meos de meu mandado,"
l-841-24,urn:nabu:cantigas:841:24,4c50093e6bce4995f9c03591dd776713db79e64afb0ed620cf6cfc3204ba650e,c-841,24,3,,nunca s'el daqui partira.
l-841-25,urn:nabu:cantigas:841:25,5d7165a7f9857173e0a954c3dcd9511dd0cbcc153fdb821012f1b1f8a1e2ca00,c-841,25,4,,"Mais Deus, quen'o cuidaria:"
l-841-26,urn:nabu:cantigas:841:26,fe8ce9eab8403ea0c698b465bbdb183ba15ff8d9091de4779263885c66fb3691,c-841,26,4,,del viver tam alongado
l-841-27,urn:nabu:cantigas:841:27,375f1389a2239b954b84e99f728c92a23d46aa19438c3b186404d0bb4cf371fc,c-841,27,4,,d'u el os meus olhos vira?
l-842-1,urn:nabu:cantigas:842:1,d0e687be3e052e874d6d6c8543cb1ee201f4f637e75246f77e11c2ea2048dd8d,c-842,1,1,,"Mia madre, pois se foi daqui"
l-842-2,urn:nabu:cantigas:842:2,1e2c94a150f1db379467edc79b15757913d7ad505f397c332d521d750e6d1a82,c-842,2,1,,"o meu amig'e o nom vi,"
l-842-3,urn:nabu:cantigas:842:3,af8bdfe388e4c34601249de5a4326284b94caecab6ecf79d312ae1575045924d,c-842,3,1,,"nunca fui leda nem dormi,"
l-842-4,urn:nabu:cantigas:842:4,4c82719604c054e6c87360e246c5c04fbc12b12be60372f917e81ac6144dbb9e,c-842,4,1,,"bem vo-lo juro, des entom,"
l-842-5,urn:nabu:cantigas:842:5,d2ecc839f44c01fd26d5228e7770b2e8061cd1234b754a887e33dbe47d475dd2,c-842,5,1,,"madr', e el por mi outrossi,"
l-842-6,urn:nabu:cantigas:842:6,ad43ea1e97f4f8721a45aa9f2015c6d3ea7cf1b82985558c8edffa670401dd0f,c-842,6,1,,tam coitad'é seu coraçom.
l-842-7,urn:nabu:cantigas:842:7,ad615e9aabaca20c061fd22f5fafb03eb3dff7e1bb021151832db0fe86a1f4db,c-842,7,2,,"Mia madre, como viverei?"
l-842-8,urn:nabu:cantigas:842:8,7d70e91cf40d88e10fa6795825a0963dadac54664667d4ca9ba113b60b5674dd,c-842,8,2,,"Ca nom dórmio nem dormirei,"
l-842-9,urn:nabu:cantigas:842:9,229ab999ec86a352a26d0ce50d5a586aa8ee01f6f79d72fb1022f210e2931b85,c-842,9,2,,pois meu amigo em cas d'el-rei
l-842-10,urn:nabu:cantigas:842:10,d2f98c7a52a1720ec718fc1f25c9ad9f91d406a5d6b8132479d6c18f289c7899,c-842,10,2,,"me tarda tam longa sazom,"
l-842-11,urn:nabu:cantigas:842:11,77768f80bb055866b9e48c63c247ebde5b009aac49d9711b7c24bd2f21e160ab,c-842,11,2,,"madr', e el por mi outrossi,"
l-842-12,urn:nabu:cantigas:842:12,022c9a360731148dc6040b9bc8a34bfd50d9f0b4f12742c22fc1ec15196bc47b,c-842,12,2,,tam coitad'é seu coraçom.
l-842-13,urn:nabu:cantigas:842:13,c2b29bb9233ab1943256246e3187cec6b505b5aac2dedf49344fc56539756019,c-842,13,3,,Pois sab'el ca lhi quer'eu bem
l-842-14,urn:nabu:cantigas:842:14,d61c8c356e22c51e4e4e0141aca5d974176f133991aeaad4806a95540c282183,c-842,14,3,,"melhor ca mi nem outra rem,"
l-842-15,urn:nabu:cantigas:842:15,a1f5952657c7d63ffe275ddc7e8562584dfd0940045a58f3f410e21d7ceb25b0,c-842,15,3,,porque mi tarda e nom vem
l-842-16,urn:nabu:cantigas:842:16,2f995e79625384fb4caf7de2a0d113c3368f11392c938d7261803ca188d55de4,c-842,16,3,,"faz sobre mi gram traiçom,"
l-842-17,urn:nabu:cantigas:842:17,8ff6f09d2bb434f9d36a76a351364d34a5fb1eec6d291a48dc4df8a338c8efc4,c-842,17,3,,"madr', e el por mi outrossi,"
l-842-18,urn:nabu:cantigas:842:18,1efce8b579724b9d2c286f2326a851b417fafdbc546ddb3105291d80a773aa12,c-842,18,3,,tam coitad'é seu coraçom.
l-842-19,urn:nabu:cantigas:842:19,2e0be0e479f45d6437216074546cca9e36bd47335086f39f471a983aef13e73a,c-842,19,4,,E direi-vos que nos avém:
l-842-20,urn:nabu:cantigas:842:20,060e3bd9f60c090c00698d361de7eda324b1300a1b839e33e351bcd580becfd8,c-842,20,4,,eu perço [i] por el o sem
l-842-21,urn:nabu:cantigas:842:21,c8dd3f1d18721462583dd9a6fd61a42bf56663c99fc2967ba4c0569b41401db4,c-842,21,4,,e el por mi o coraçom.
l-843-1,urn:nabu:cantigas:843:1,2888abdce6394db7fd43f05032d8c43ae7ab3d462478471d69f4009e2dc3b931,c-843,1,1,,Foi-s'o meu amigo daqui
l-843-2,urn:nabu:cantigas:843:2,9137ba9c8605249944ab17c9df7388c984352ae5dff2dc93f0c89852eb1bb0da,c-843,2,1,,"na hoste, por el-rei servir,"
l-843-3,urn:nabu:cantigas:843:3,b2462e7fee3e4ed4be6de84ef312ff6d1e93fe82105373edd2b2f8470960efc4,c-843,3,1,,e nunca eu depois dormir
l-843-4,urn:nabu:cantigas:843:4,08945bc4c79d462b08666c5967d2cffd099f312378f1fa721ce474a8074ec2aa,c-843,4,1,,"pudi, mais bem tenh'eu assi:"
l-843-5,urn:nabu:cantigas:843:5,20812e91ed2d306c939fa4fea5ada3109beb64fa0e0317121674f3dc9ac8ec56,c-843,5,1,,"que, pois m'el tarda e nom vem,"
l-843-6,urn:nabu:cantigas:843:6,d4117bb05bc784c29a4871c87a35e6797e60f56059b338ec60e17bca600de9df,c-843,6,1,,"el-rei o faz, que mi o detém."
l-843-7,urn:nabu:cantigas:843:7,20086c63c2b195aa8c4a82f4e3e353c5e06fd622a4e7a11d525d9ebfbe669098,c-843,7,2,,E gram coita nom perderei
l-843-8,urn:nabu:cantigas:843:8,50b384109d6372d17c546dd185f53b42dc5e4218658ff5d4981f368ac06f3dab,c-843,8,2,,"per rem, meos de o veer,"
l-843-9,urn:nabu:cantigas:843:9,b7ad391def964d050f86797487d0c085474c518b205e11320f43ac624f92b51b,c-843,9,2,,ca nom há o meu cor lezer;
l-843-10,urn:nabu:cantigas:843:10,7fb170f4f68bd15f90a28bcad0756241f990aa61f3618a1b8c49ca57513ab4ac,c-843,10,2,,pero tanto de conort'hei:
l-843-11,urn:nabu:cantigas:843:11,f61bf828e07c3223e5684f0ca12587b692de234e891fc5b4ff894d7c3276e232,c-843,11,2,,"que, pois m'el tarda e nom vem,"
l-843-12,urn:nabu:cantigas:843:12,d95af11dc4a72fa3db46013df1bf578f3257c04c12092ab73e4c7c5311880efa,c-843,12,2,,"el-rei o faz, que mi o detém."
l-843-13,urn:nabu:cantigas:843:13,8ee81f6a0c14e0881f142b460c4fe9709f79fef012870168a3a78ef5925f7d27,c-843,13,3,,E bem se devia nembrar
l-843-14,urn:nabu:cantigas:843:14,37ecf317c44552ff35281ab56c86f7033ce87b58c0888b4884a28e0663cb7c5d,c-843,14,3,,das juras que m'entom jurou
l-843-15,urn:nabu:cantigas:843:15,3c1f5546bd7ae87c25703b21f7b4a934f019889d45bf9338cec9790e015c8566,c-843,15,3,,"u m'el mui fremosa leixou,"
l-843-16,urn:nabu:cantigas:843:16,6de8e95d6167539f3d2aa2e3fe0bf23b0ab530cc4f5ff5fde159f1244b75833b,c-843,16,3,,"mais, donas, podedes jurar"
l-843-17,urn:nabu:cantigas:843:17,227765f8524d5ea8d69e2de256354abbfa9b1a7920f7ba078cf50160ece10856,c-843,17,3,,"que, pois m'el tarda e nom vem,"
l-843-18,urn:nabu:cantigas:843:18,c55a3845271d32772a675cc0855c18e8808c63aecf8f1ab163809b6abf63b557,c-843,18,3,,"el-rei o faz, que mi o detém."
l-844-1,urn:nabu:cantigas:844:1,ecf9fbeddcc07c17f8b7b10a8cdb6389037a15557dfec66fa884e08b86289325,c-844,1,1,,"Pois vos ides daqui, ai meu amigo,"
l-844-2,urn:nabu:cantigas:844:2,e6cb9c63d206c8ee3079bdb608b215d4538d79901df6fa7462a0634e45cdc097,c-844,2,1,,"conselhar-vos-ei bem, se mi creverdes:"
l-844-3,urn:nabu:cantigas:844:3,3af3b91f656e03aa5b0c4d8a7c369496e2559cc280f13453868814fd2ce2053c,c-844,3,1,,"tornade-vos mais cedo que poderdes,"
l-844-4,urn:nabu:cantigas:844:4,dac98a2310e8bfaca97294afd50be441ebd7df5b357b80c87d0bc9bf99694bd1,c-844,4,1,,e guisarei como faledes migo;
l-844-5,urn:nabu:cantigas:844:5,f1b569f27a8c31ec0d103b55343bd0fef6c934dbe108df2bbd86b5cd5666f41a,c-844,5,1,,"e, pois, amigo, comigo falardes,"
l-844-6,urn:nabu:cantigas:844:6,ef763814884026c9f456f6d6fc3773b2b68b0cb818ed9b8423c6e8dae5bca505,c-844,6,1,,atal mi venha qual mi vós orardes.
l-844-7,urn:nabu:cantigas:844:7,05c7bc32afdbb32ddfc06e05a327e18d667ad4096e42c49e5400243958298bdf,c-844,7,2,,"Nom mi tardedes, com'outra vegada"
l-844-8,urn:nabu:cantigas:844:8,2b802835dc67839043982b7087fb132d1ce0c9205f73485475b101bec6d94a4e,c-844,8,2,,"mi tardastes, [ca] muit'hei en gram medo,"
l-844-9,urn:nabu:cantigas:844:9,4ce9d698ff843392dcb9e91e79efc691013fa05af0c290b63aa5a13335db15f4,c-844,9,2,,"mais punhade de vos viirdes cedo,"
l-844-10,urn:nabu:cantigas:844:10,61b49ef2bcdcba26f9c4807c83a61b0779acf0d339176794dc2f55ade8d0bce2,c-844,10,2,,ca nossa fala muit'é bem parada;
l-844-11,urn:nabu:cantigas:844:11,5fa5ac0e1fa02a2e31926f647cdc5a220eb26faf4b4f73ebae7b96baca5b2874,c-844,11,2,,"e, pois, amigo, comigo falardes,"
l-844-12,urn:nabu:cantigas:844:12,43cf9ae6aaeeb22c8c572739974fa65d63a4bdce31fce8313a713881e892b9eb,c-844,12,2,,atal mi venha qual mi vós orardes.
l-844-13,urn:nabu:cantigas:844:13,4b91d968aa3facb0aeaa0dee56c10a44b0c7c38db1474921cc86618420b4447d,c-844,13,3,,"E, se vós queredes meu gasalhado,"
l-844-14,urn:nabu:cantigas:844:14,a9cf1cd958fb70bd8a3ed6f770f9ba9c7f9825387ef2c12c6869e935f8c9039a,c-844,14,3,,venha-vos em mente o que vos rogo:
l-844-15,urn:nabu:cantigas:844:15,abc7303247bb7d4dde9e802de59b22e94f34e7e6e15a81da05a2f69586567c66,c-844,15,3,,"pois vos ides, de vos viirdes logo,"
l-844-16,urn:nabu:cantigas:844:16,f75b6dcc2eaff0d05e67fe7414dcef248dd2d5ba7bf00d5304c4833f485c82b8,c-844,16,3,,e falarei convosco mui de grado;
l-844-17,urn:nabu:cantigas:844:17,72b41f25ba572fe80c2b77edf0fda04e45ba3255f7ebb69a990d7e9bb64d21ee,c-844,17,3,,"e, pois, amigo, comigo falardes,"
l-844-18,urn:nabu:cantigas:844:18,395ae50804ebb1bfae61fd1bb4cb1c0dfb2eaea091e0fec58f8de50c3362eac9,c-844,18,3,,atal mi venha qual mi vós orardes.
l-845-1,urn:nabu:cantigas:845:1,9451fbff13f60480533ff06517182fc84e86b8ab42bdd043a60731913fb1e63d,c-845,1,1,,"Por Deus, amig', e que será de mi,"
l-845-2,urn:nabu:cantigas:845:2,dd1bee4df9b52b9aa1e311adee683ef2b93e25901c4a17eee5bc32d38b4ea3a2,c-845,2,1,,pois me vós ides com el-rei morar?
l-845-3,urn:nabu:cantigas:845:3,f4d0369719cf97c26bcdd2b503b8421b6834fb6cc615b0e89381f6b285ceeeb6,c-845,3,1,,"A como me vós soedes tardar,"
l-845-4,urn:nabu:cantigas:845:4,296d80d7d80afcca7196fcf30af2087c7153d95256ed15ccf72f0ee1de442a2e,c-845,4,1,,"outro conselh', amigo, nom sei i"
l-845-5,urn:nabu:cantigas:845:5,3787d23b9a3abdfd6b9d4ed95339aa58986cfb3a4e8cb90e4d5736441d37173f,c-845,5,1,,"senom morrer, e pois nom haverei"
l-845-6,urn:nabu:cantigas:845:6,0637237b8e176453323e20edd323dc9eb31f7154a3fa0c6f6d6fd27ebb7e36d2,c-845,6,1,,a gram coita que ora por vós hei.
l-845-7,urn:nabu:cantigas:845:7,671f4ae68001635cc8a33f9c2ebf6331f115b2221f4bc3224fd4f521452c98a9,c-845,7,2,,Ides-vos vós ora e tam grand'afã
l-845-8,urn:nabu:cantigas:845:8,7e35fd202499328b302fc06a57a48ec200a247b7651358aaf2355110b2a6045d,c-845,8,2,,leixades mi com o meu coraçom
l-845-9,urn:nabu:cantigas:845:9,c2c5ba854f3be8dd0052f63d06894ab22c76f64ed1a302fca02632536792eb8c,c-845,9,2,,"que mi nom jaz i al, se morte nom,"
l-845-10,urn:nabu:cantigas:845:10,7b65c42997e0b504366409a59d3c8bb5a93d01a91bc4ddad2fb648e3e1305b30,c-845,10,2,,"ca bom conselho nom sei i de pram,"
l-845-11,urn:nabu:cantigas:845:11,0337ce2abeff383618abbb2fba60b7d80fde29c8f1ae76bbc35c57a6d3e399b3,c-845,11,2,,"senom morrer, e pois nom haverei"
l-845-12,urn:nabu:cantigas:845:12,02acddc312ef19d742c220c63ca088ffd254400f4513e51023f866b733098b8d,c-845,12,2,,a gram coita que ora por vós hei.
l-845-13,urn:nabu:cantigas:845:13,abdada3e59a6023a615d2a36e1555380898ffc8ddf38eee5f668f5796d88eb25,c-845,13,3,,"Pois me vos ides, vedes que será,"
l-845-14,urn:nabu:cantigas:845:14,59b57b6a6fe3c7965bc9ec59c3cd20738107a4f6d404df70816e2f17344e38da,c-845,14,3,,"meu amigo, des que vos eu nom vir:"
l-845-15,urn:nabu:cantigas:845:15,14b57576d99dea2eaa720893ddb07420e16f9ffcfcef1c0b4eecd5174d455f17,c-845,15,3,,"os meus olhos nom poderám dormir,"
l-845-16,urn:nabu:cantigas:845:16,e50346cad2745d283ea3df3d5d0e6d9b877f99b940c7a4fce4769ee6cdae753f,c-845,16,3,,nem bem deste mundo nom mi valrá
l-845-17,urn:nabu:cantigas:845:17,15f9eb6ea172b05ac47edf14754ea760e93e5eb4efa83c36e6f133ff9d861e96,c-845,17,3,,"senom morrer, e pois nom haverei"
l-845-18,urn:nabu:cantigas:845:18,1774f29614d19b900469381274096a5c66347277541f3c112684610d2d4cb11e,c-845,18,3,,a gram coita que ora por vós hei.
l-845-19,urn:nabu:cantigas:845:19,19f6b8239017d9b9d68e708032ec033c1bf0a1abb4ced5028c7f99a3f9f26189,c-845,19,4,,"Aquesta ida tam sem meu prazer,"
l-845-20,urn:nabu:cantigas:845:20,80c86c5a03527c7d1e1e4b067872caf7eda60442a77e50dce678c912d9d8a337,c-845,20,4,,"por Deus, amigo, será quando for,"
l-845-21,urn:nabu:cantigas:845:21,d41e4fa5a0fd4f37d4a5e3ae823987a969cef966ef8d34f1a42b9bcac08c00c6,c-845,21,4,,"mais, pois vos ides, amig'e senhor,"
l-845-22,urn:nabu:cantigas:845:22,fc4be8b33ce367633db15a51b9eef90ddd80986f8c7ed19ace25ba62c2cf504e,c-845,22,4,,nom vos poss'eu outra guerra fazer
l-845-23,urn:nabu:cantigas:845:23,074edca2e1dec2a92e5f1b4c01d37460acfadb404f8165295261aa1b91fada56,c-845,23,4,,"senom morrer, e pois nom haverei"
l-845-24,urn:nabu:cantigas:845:24,e50a2c5202834fb5fb2ac1d61af1a80740499ffb614d48a61513db5049bd9b4c,c-845,24,4,,a gram coita que ora por vós hei.
l-846-1,urn:nabu:cantigas:846:1,9f964f237ec9f4ecb7d32f7be651a73f453e6f6f508e189f5b2c49336997ed01,c-846,1,1,,"- Ai madr', o que me namorou"
l-846-2,urn:nabu:cantigas:846:2,4cf5e5005188533bdc5cbaa90601fd345246232d766145a899ae2cdc5e38e72c,c-846,2,1,,foi-se noutro dia daqui
l-846-3,urn:nabu:cantigas:846:3,0b7a8d5caddb7b795c022158732fbeec0a9695c15d2f16f48247cc9b30a225d8,c-846,3,1,,"e, por Deus, que faremos i?"
l-846-4,urn:nabu:cantigas:846:4,84ada1e19a38b1dae26da35de11e693132e599428219d7607ecb008a8846723a,c-846,4,1,,Ca namorada me leixou.
l-846-5,urn:nabu:cantigas:846:5,0506cbd69d7d4bfe3d56421a7bfb552df72c805ee6f52052eee38802b7f1ff67,c-846,5,1,,"- Filha, fazed'end'o melhor:"
l-846-6,urn:nabu:cantigas:846:6,c7fa677185d0d6699afa4a74153a55d793d70d7361a541f0f93a885b49c79a06,c-846,6,1,,"pois vos seu amor enganou,"
l-846-7,urn:nabu:cantigas:846:7,f94d30923b9454c9b2258f279c5d472f8b570658f75b276bbc46cfde5e27441d,c-846,7,1,,que o engane voss'amor.
l-846-8,urn:nabu:cantigas:846:8,827fb467aec5209d1ac9e621e4eebb6f0495ef03a3bcb06c858ae844ae5609fb,c-846,8,2,,"- Ca me nom sei [i] conselhar,"
l-846-9,urn:nabu:cantigas:846:9,57084c39db2e6910975a0b62da137b3697c2f5ba7671c4e0a76c5df968e634c4,c-846,9,2,,"mia madre, se Deus mi perdom."
l-846-10,urn:nabu:cantigas:846:10,324dedcdd21a246ca2e6ddf01d4627c8c94b3099e733884a4c64ef2d82e88886,c-846,10,2,,"- Dized', ai filha, por que nom?"
l-846-11,urn:nabu:cantigas:846:11,3bba1e39117ad1feac9f31f6a12abef9112ec363cbb8b7626751caa8af0517e1,c-846,11,2,,Quero-me vo-lo eu mostrar:
l-846-12,urn:nabu:cantigas:846:12,769111a332e6e2860350d1845c5c8bcdf335ebeec194d83225ba9e2fd1229049,c-846,12,2,,"filha, fazed'end'o melhor:"
l-846-13,urn:nabu:cantigas:846:13,c45dcdc8cbfac10016d896b897c42d83c21f49a9f76b854a909d75447b31208c,c-846,13,2,,"pois vos seu amor enganou,"
l-846-14,urn:nabu:cantigas:846:14,544f337ed63e92ab2a411a6f7ea1c72bfb8bc44fabad09446d4e3edb3f07e0d1,c-846,14,2,,que o engane voss'amor.
