id	title	title_source	fclasses	start	end	lon	lat	matches
pleiades:275738	Tremuli	pleiades	S			-5.951471422669314	34.8205112518098	""
pleiades:275740	Volubilis	pleiades	P;S	41	300	-5.554868564966925	34.07287467394213	""
pleiades:278611	Gilda/Silda	pleiades	S					""
pleiades:279984092	Emar	pleiades	P;S	-1400	-539	38.11179882347007	35.987310155382374	https://github.com/arvicco/nabu-places#cigs-EMR
pleiades:280340257	Džanfida	pleiades	S;P	-800	-700	44.02608368887648	40.043050154641534	https://github.com/arvicco/nabu-places#cigs-JAN
pleiades:283602441	Hattusa	pleiades	P;S	-1950	-1000	34.617157622536865	40.01491320970003	https://github.com/arvicco/nabu-places#cigs-HAT
pleiades:285411	Ala Miliaria/Tigit	pleiades	P	201	204	0.250236	35.099704	https://www.trismegistos.org/place/20459
pleiades:285412	Albulae/Praesidium Sufative	pleiades	P	101	538	-1.144788	35.301602	""
pleiades:285413	Altava	pleiades	P	221	249	-1.031484	34.903623	https://www.trismegistos.org/place/20527
pleiades:285428	Cohors Breucorum/Kaputurbe	pleiades	S	243	244	0.620137	35.087353	""
pleiades:285430	Columnata	pleiades	P			1.521582	35.470067	""
pleiades:285495	Numerus Syrorum	pleiades	S	222	244	-1.727133	34.845418	https://www.trismegistos.org/place/20557
pleiades:285501	Pomaria	pleiades	P	101	300	-1.315291	34.879198	""
pleiades:285509	Regiae	pleiades	P			-0.61879	35.456691	""
pleiades:285522	Siga (river)	pleiades	H			-1.44917938925463	35.16951500374075	""
pleiades:285530	Tasaccora (river)	pleiades	H	251	300	-0.3127407200753409	35.380682494240716	""
pleiades:286681704	Māri	pleiades	P;S	-3500	-1600	40.88862038208488	34.55033901027138	https://github.com/arvicco/nabu-places#cigs-MAR
pleiades:289951	Silva/Gilva Col.	pleiades	S					""
pleiades:291498921	Aliler Fortress	pleiades	S;P	-900	-700	43.4868	38.8548	https://github.com/arvicco/nabu-places#cigs-ALI
pleiades:29492	Assyria (kingdom)	pleiades	A	-744	-722	43.27050157283143	36.20599290715759	""
pleiades:295221	Auzia	pleiades	P	169	211	3.691275	36.1444475	""
pleiades:295228	Bida	pleiades	P	101	200	4.285625	36.682160499999995	""
pleiades:295245	Castellum Tingitanum	pleiades	P	401	500	1.332622	36.166446	https://www.trismegistos.org/place/20396
pleiades:295253	Cissi	pleiades	P	226		3.7334035	36.877461	""
pleiades:295268	Gunugu	pleiades	P	201	300	1.865316461003813	36.562977733055725	""
pleiades:295276	Icosium	pleiades	P			3.0532175	36.7689125	""
pleiades:295280	Iomnium	pleiades	P;S	101	300	4.123272201422564	36.89489256216012	https://www.trismegistos.org/place/20643
pleiades:295329	Rapidum	pleiades	P;S	167	235	3.4229785	36.136844499999995	""
pleiades:295331	Rusguniae	pleiades	P			3.2378935	36.799094499999995	""
pleiades:295332	Rusippisir	pleiades	P	101	200	4.156907	36.897601	""
pleiades:295334	Rusuccuru	pleiades	P	101	200	3.9096444999999997	36.912854499999995	""
pleiades:295343	Sidi-Ghilès	pleiades	P	201	300	2.118907	36.583208	""
pleiades:295346	Sufasar	pleiades	P			2.5132700000000003	36.19245	""
pleiades:295362	Timici	pleiades	P			0.9315267455044545	36.2299518223995	""
pleiades:295374	Zucchabar	pleiades	P	101	400	2.22619	36.304782	""
pleiades:3048817	Gerulata, bei	attested	S	101	300			""
pleiades:305039	Calama	pleiades	P	197	222	7.427677	36.4643305	https://www.trismegistos.org/place/17422
pleiades:3050409	Mogetiana, bei	attested	S	101	300			""
pleiades:305043	Castellum Arsacalitanum	pleiades	P	197		6.45677	36.306151	""
pleiades:305046	Castellum Dianense	pleiades	P			5.337892	36.033333	""
pleiades:305058	Celtianis	pleiades	P	1	300	6.588689	36.838344	""
pleiades:305064	Cirta/Constantina	pleiades	P	41	161	6.613302666666667	36.36811466666666	https://www.trismegistos.org/place/11833
pleiades:305065	Civitas Gentis Suburburum/Idicra?	pleiades	P			6.016655	36.233342	""
pleiades:305068	Cuicul	pleiades	P;S	101	313	5.735386186581265	36.321014002996826	""
pleiades:305082	Gadiaufala	pleiades	P			7.258862000000001	36.081671	https://www.trismegistos.org/place/18780
pleiades:305090	Hippo Regius	pleiades	P;H;S	1	400	7.750145881225379	36.882539297027535	https://www.trismegistos.org/place/3344
pleiades:305095	Igilgili	pleiades	P;H	128		5.766168	36.8212995	""
pleiades:305109	Milev	pleiades	P	160	162	6.267698	36.4512765	https://www.trismegistos.org/place/18695
pleiades:305118	Novar(icia?)	pleiades	P	312		5.606992	36.282402	""
pleiades:305137	Rusicade/Thapsus	pleiades	P;H	110	270	6.9055805	36.8814425	""
pleiades:305140	*Saddar	pleiades	P			6.611396	36.253097	""
pleiades:305142	Saldae	pleiades	P;H	76	293	5.057964999999999	36.740851	""
pleiades:305147	Satafis	pleiades	P			5.502499	36.362825	""
pleiades:305149	*Sertei	pleiades	P	233	235	4.948511	36.260558	""
pleiades:305150	Sigus	pleiades	P	138	250	6.78528	36.122312	""
pleiades:305151	*Sila	pleiades	P			6.7256625	36.083130499999996	""
pleiades:305153	Sitifis	pleiades	P;S	101	500	5.404180824072236	36.19214465043792	https://www.trismegistos.org/place/20424
pleiades:305161	Thabarbusis	pleiades	P			7.240989	37.054332	""
pleiades:305165	Thibilis	pleiades	P	239	248	7.250033	36.382566999999995	""
pleiades:305167	*Tiddis	pleiades	P	101	300	6.482380896155071	36.462332080619646	https://www.trismegistos.org/place/17533
pleiades:305168	Tigisis	pleiades	P			6.9426995	36.110665999999995	""
pleiades:305171	Tubusuctu	pleiades	S;P	101	400	4.838546736291058	36.655811269838026	https://www.trismegistos.org/place/3657
pleiades:305172	Tucca?/Fines Africae et Mauretaniae?	pleiades	P	155		6.272784602934036	36.60883832412635	https://www.trismegistos.org/place/20491
pleiades:305178	*Uzelis	pleiades	P			6.360226	36.380653	""
pleiades:305180	Vahartanenses	pleiades	P			5.983386	36.550096	""
pleiades:305841385	Cricklade	pleiades	P	51	300	-1.856799	51.643231	""
pleiades:30774368	Tarbiṣu	pleiades	S;P	-2200	-612	43.0774055	36.408844200000004	https://github.com/arvicco/nabu-places#cigs-SKH
pleiades:314840	Abbir Cella(e)	pleiades	P			9.844189	36.466607	https://www.trismegistos.org/place/17244
pleiades:314841	Abbir Maius	pleiades	P			10.008826	36.374	""
pleiades:314842	Abitina(e)	pleiades	P	101	300	9.549085	36.627874	""
pleiades:314843	Abthugni	pleiades	P	375	378	10.031037	36.186513500000004	""
pleiades:314877	*Alma	pleiades	P			9.538906	36.504007	""
pleiades:314880	Aptuc(c)a	pleiades	P	151	250	8.940301	36.409344	""
pleiades:314883	Aquae Carpitanae	pleiades	H			10.5774835	36.808696999999995	""
pleiades:314887	Aradi	pleiades	P	-30	600	9.609691	36.309996	""
pleiades:314891	Asadi	pleiades	P	401	500	10.45704	36.420272	""
pleiades:314893	Aulodes	pleiades	P			9.571439	36.823067	""
pleiades:314897	Avitta Bibba	pleiades	P	301	400	9.704585999999999	36.409869	https://www.trismegistos.org/place/17201
pleiades:314900	Belalis Maior	pleiades	P	-30	331	9.257847023980629	36.76493218115773	""
pleiades:314901	Biha Bilta	pleiades	P	251	300	9.58426	36.925886	""
pleiades:314908	Bisica Lucana	pleiades	P	201	300	9.634267	36.397969	""
pleiades:314912	Bulla Regia	pleiades	P;S	131	340	8.754544554406804	36.55879668915152	https://www.trismegistos.org/place/3871
pleiades:314921	Carthago	pleiades	P;H	-120	600	10.323056	36.853056	https://www.trismegistos.org/place/484
pleiades:314927	*Chidibbia	pleiades	P	171	230	9.510248	36.579541	""
pleiades:314929	Chul	pleiades	P	47	284	10.591034	36.649178	""
pleiades:314933	*Cincaris	pleiades	P	326	333	9.7566885	36.777983	""
pleiades:314943	Curubis	pleiades	P			10.862461	36.575649	""
pleiades:314956	Fundus Tigibelle?	pleiades	S			9.25	36.25	""
pleiades:314959	Furnos Maius	pleiades	P	31	70	9.582593	36.136476	""
pleiades:314960	Furnos Minus	pleiades	P	171	600	9.830048	36.693084	""
pleiades:314962	Gales	pleiades	P			9.69998	36.266625	""
pleiades:314965	Gillium	pleiades	P			9.038332	36.477401	""
pleiades:314966	*Giufi	pleiades	P	198	300	9.959979	36.52	""
pleiades:314969	*Gunela?	pleiades	P	201	300	9.765536	37.165524	""
pleiades:315031	Henchir-Snobbeur	pleiades	P	186		9.690507	36.442544	""
pleiades:315041	Horrea Caelia	pleiades	P	501	600	10.507908	36.030099	""
pleiades:315061	Lares	pleiades	P			8.841397	36.081288	""
pleiades:315063	Limisa	pleiades	P	117	270	9.691418238365944	36.03511686835464	""
pleiades:315065	Madauros	pleiades	P	102	250	7.90228590473426	36.07761052052089	https://www.trismegistos.org/place/17456
pleiades:315070	Masculula	pleiades	P			8.517999	36.354507	""
pleiades:315072	Maxula	pleiades	P			10.271569	36.768841	""
pleiades:315073	*Medd(a)	pleiades	P	211	217	9.52286	36.797938	""
pleiades:315075	Membressa	pleiades	P			9.613446	36.648688	""
pleiades:315082	Missua	pleiades	P	389	600	10.899956	36.999978	""
pleiades:315084	Municipium Aurelium Commodianum/Thibiuca?	pleiades	P			9.884781	36.532162	""
pleiades:315092	*Naro/Aquae Persianae	pleiades	P			10.327692	36.731005	""
pleiades:315106	Pagus Mercurialis?	pleiades	P	139	161	10.062114	36.556084	""
pleiades:315108	Pagus Suttuensis	pleiades	P			8.421198	36.418637	""
pleiades:315113	Pheradi Maius	pleiades	P;S			10.39868603928515	36.24958039379487	""
pleiades:315121	Pupput	pleiades	P	401	500	10.562216	36.392998	https://www.trismegistos.org/place/17403
pleiades:315131	Rucuma	pleiades	P			9.521675	37.048181	""
pleiades:315134	Sabzia	pleiades	P			9.827731	36.286683	""
pleiades:315148	Semta	pleiades	P			9.887345	36.269282	""
pleiades:315151	Siagu	pleiades	P			10.5909	36.43399	""
pleiades:315152	Sicca Veneria	pleiades	P	1	230	8.712204	36.18057	""
pleiades:315176	*Sua	pleiades	P			9.543419499999999	36.708068999999995	""
pleiades:315177	Suct(...)	pleiades	P	101	150	9.645585	36.317358	""
pleiades:315178	Sululos	pleiades	P	200	211	9.605158	36.461372	https://www.trismegistos.org/place/17071
pleiades:315180	Sustri	pleiades	P			9.29794	36.547633	""
pleiades:315181	Sutunurca	pleiades	P	159	209	9.9836735	36.581301999999994	""
pleiades:315188	Tepelte	pleiades	P			9.757767	36.395552	""
pleiades:315191	Thabbora	pleiades	P	1	130	9.434433	36.384209	""
pleiades:315192	Thabraca	pleiades	P	201	330	8.7497465	36.9567785	""
pleiades:315197	Thagari Maius	pleiades	P			9.947919	36.446852	""
pleiades:315198	Thagaste	pleiades	P			8.004957	36.238412	https://www.trismegistos.org/place/17464
pleiades:315199	Thagura	pleiades	P			8.044696	36.174195	""
pleiades:315201	Thibari	pleiades	P	198	300	9.083041	36.505393	""
pleiades:315202	Thibicaae	pleiades	P	226	250	9.791064	36.322229	""
pleiades:315203	Thibiuca?	pleiades	P	131	150	9.75	36.75	""
pleiades:315206	Thigibba Bure	pleiades	P			9.081467	36.475683	""
pleiades:315207	Thignica	pleiades	P	93	209	9.361830292498812	36.523742583162885	https://www.trismegistos.org/place/17050
pleiades:315213	Thinissut	pleiades	P	1	50	10.585889	36.429258	""
pleiades:315216	Thizika	pleiades	P			9.702008	37.003737	""
pleiades:315220	Thuburbo Maius	pleiades	P	76	500	9.904318026564892	36.40048350662378	https://www.trismegistos.org/place/11844
pleiades:315221	Thuburnica	pleiades	P	1	50	8.4612665	36.527541	""
pleiades:315222	Thubursicu Bure	pleiades	P			9.247116	36.458902	""
pleiades:315223	Thugga/Tokai?	pleiades	P;S	-30	280	9.218689215310752	36.42323878194152	https://www.trismegistos.org/place/15770
pleiades:315228	Tichilla	pleiades	P			9.444863	36.552416	""
pleiades:315230	Tubernuc	pleiades	P			10.4564245	36.53214665	""
pleiades:315231	Tuccabor	pleiades	P			9.522496	36.705259999999996	""
pleiades:315233	Tunes	pleiades	P			10.171649	36.79923	""
pleiades:315241	Uccula	pleiades	P			9.524142	36.767496	""
pleiades:315242	Uchi Maius	pleiades	P;S	101	500	9.0842951	36.41136349999999	""
pleiades:315243	Ucres	pleiades	P	193		9.97083	36.901123	""
pleiades:315245	Uppenna	pleiades	P			10.441259	36.16839	""
pleiades:315246	Ureu	pleiades	P			9.535499	36.875269	""
pleiades:315247	Uthina	pleiades	P	-44	410	10.172291	36.607458	https://www.trismegistos.org/place/11846
pleiades:315248	Utica	pleiades	P;S	-12	364	10.060007765147134	37.05587745032564	https://www.trismegistos.org/place/7796
pleiades:315250	Uzali Sar	pleiades	P			9.688235	36.811582	""
pleiades:315251	Uzalis	pleiades	P			10.033986	37.169048	""
pleiades:315254	Vallis	pleiades	P	117	138	9.7466495	36.6248409	""
pleiades:315256	*Vazari	pleiades	P	193	235	9.579189	36.872048	""
pleiades:315258	Vicus Annaeus	pleiades	P			9.906042	36.263392	""
pleiades:315261	Vicus Haterianus	pleiades	P	1	100	9.763611	36.325319	""
pleiades:315264	Vina	pleiades	P	154	176	10.550673	36.510508	""
pleiades:315267	Zama Regia/Zama *Maior	pleiades	P;S	201	300	9.285991236575232	36.11165479205391	""
pleiades:3187815	Narona, bei	attested	S	1	300			""
pleiades:321331905	Pathyris (nome)	pleiades	A	-124	-124			""
pleiades:321639	Apisa Minus	pleiades	S	1	161			""
pleiades:321678	Megalopolis	pleiades	S	-30	117			""
pleiades:321684	Oppidum Novum	pleiades	S	101	300			""
pleiades:321687	Parada	pleiades	S	1	100			""
pleiades:324653	Acholla	pleiades	P;S	301	600	11.019748595154795	35.07897336890211	https://www.trismegistos.org/place/11830
pleiades:324659	Agger	pleiades	P	193	235	9.5156285	35.8626025	""
pleiades:324664	Althiburos	pleiades	P;S	151	250	8.786164031268349	35.87368310319975	https://www.trismegistos.org/place/17336
pleiades:324665	Ammaedara	pleiades	P;S	1	650	8.455780822856436	35.56530426004397	""
pleiades:324669	Assuras	pleiades	P			9.0223555	35.9926205	https://www.trismegistos.org/place/11832
pleiades:324670	Aubuzza	pleiades	P			8.598432	35.952388	""
pleiades:324684	Capsa (Iustiniana)	pleiades	P	101	532	8.785530099999999	34.4205427	https://www.trismegistos.org/place/17131
pleiades:324693	Chusira	pleiades	P			9.364815	35.81447	""
pleiades:324694	Cillium	pleiades	P;S	151	170	8.7977637	35.16765875	https://www.trismegistos.org/place/17055
pleiades:324697	Cululis (Theodoriana)?	pleiades	P	540	543	9.803995	35.79838	""
pleiades:324698	*Cuttilula	pleiades	P	290	294	9.331699	35.970151	""
pleiades:324702	Ellès	pleiades	S			9.0994	35.950111	""
pleiades:324711	Gemellae	pleiades	P	131	132	8.75	34.75	""
pleiades:324716	Hadrumetum/Iustinianopolis	pleiades	P;H	201	300	10.63878	35.825866	https://www.trismegistos.org/place/8315
pleiades:324767	Lepti Minus	pleiades	P;S;H	371	700	10.866332	35.678102	""
pleiades:324772	Macomades Minores/Iunci	pleiades	P			10.497324	34.525858	""
pleiades:324774	Mactaris	pleiades	P	71	300	9.2065445	35.853198500000005	https://www.trismegistos.org/place/17236
pleiades:324777	Masclianae	pleiades	P	101	235	9.544378	35.396463	""
pleiades:324783	Mididi	pleiades	P	180	430	9.057096	35.806271	""
pleiades:324803	Ruspina	pleiades	P	237		10.8291825	35.7742245	""
pleiades:324815	Sufes	pleiades	P	237		9.073196	35.5433595	""
pleiades:324816	Sufetula	pleiades	P;S	1	527	9.118989063457782	35.24103339509405	""
pleiades:324822	Taparura	pleiades	P			10.757806	34.738326	""
pleiades:324825	Thaenae	pleiades	P;S			10.682861680072278	34.655667595563614	""
pleiades:324826	Thala	pleiades	P	301	400	8.66687	35.578179	""
pleiades:324827	Thapsus	pleiades	P;S;H			11.042709352262834	35.62136857457454	""
pleiades:324828	Thelepte	pleiades	P	351	425	8.595226	34.978743	""
pleiades:324829	Themetra?	pleiades	P			10.5603	35.920567	""
pleiades:324831	Theveste	pleiades	P	69	600	8.1223145	35.404174	""
pleiades:324832	*Thiges/Castellum Thigensium	pleiades	H;P	82	83	8.517667500000002	34.273855499999996	""
pleiades:324835	Thysdrus	pleiades	P	79	81	10.707584	35.2960575	https://www.trismegistos.org/place/11845
pleiades:324836	Tituli	pleiades	P	201	250	8.50238	35.809048	""
pleiades:324839	Uluzibbira	pleiades	P			10.441026	35.958576	""
pleiades:324843	Uzappa	pleiades	P	175	176	9.330468	35.924034	""
pleiades:324846	Vaga?	pleiades	P	29	230	10.479302	35.658211	""
pleiades:324847	Morsott	pleiades	P			8.0102728	35.6717654	""
pleiades:324849	Vegesela	pleiades	P			8.699126	35.443295	""
pleiades:324850	Vicus Augusti?	pleiades	P	101	200	10.308148	35.676112	""
pleiades:326150788	Šuruppak	pleiades	S;P	-2900	-1600	45.510467950000006	31.77752465	https://github.com/arvicco/nabu-places#cigs-SUR
pleiades:329244	Thagamuta	pleiades	S					""
pleiades:334491	Aquae Flavianae	pleiades	S;H	143	146	7.0846943	35.4401595	""
pleiades:334513	Casae	pleiades	P	208		6.368344	35.627706	""
pleiades:334518	Castellum Dimmidi	pleiades	S	198	235	3.498374	34.155805	""
pleiades:334523	Castellum Vanarzanense	pleiades	P			5.149438	36.00289	""
pleiades:334536	Diana Veteranorum	pleiades	P	160	185	6.077464317539985	35.77982256079541	https://www.trismegistos.org/place/18310
pleiades:334569	Lamasba	pleiades	P			5.9105799999999995	35.6283625	""
pleiades:334570	Lambaesis	pleiades	P;S	1	600	6.254841051015733	35.48966423097267	https://www.trismegistos.org/place/17465
pleiades:334571	Lambafundi	pleiades	P	197		6.465983	35.481197	""
pleiades:334572	Lambiridi	pleiades	P			6.077305	35.503767	""
pleiades:334573	Lamiggig(a?)	pleiades	P			6.185001	35.692292	""
pleiades:334574	Lamsorti	pleiades	P	222	235	6.033123	35.642601	""
pleiades:334576	Lemellef	pleiades	P	247	249	4.899787	35.8918625	""
pleiades:334583	Macomades?	pleiades	P			7.165181	35.8254	""
pleiades:334592	Mesarfelta	pleiades	P	176	177	5.592835	35.036204	""
pleiades:334593	Midili?	pleiades	S	501	700	7.4	34.633341	""
pleiades:334599	Negrenenses Maiores/Ad Maiores	pleiades	P;S			7.4925756581219165	34.44519408193978	""
pleiades:334600	Nicivibus	pleiades	P			5.605431	35.550149	""
pleiades:334608	Perdices?	pleiades	P			5.390069	35.931999	""
pleiades:334628	Tatilti?	pleiades	P	198	199	3.989498	36.019807	""
pleiades:334629	Tfilzi	pleiades	P	166	198	6.009593	35.1741	""
pleiades:334631	Thac(arata?)	pleiades	P	476	600	5.893894	35.376604	""
pleiades:334632	Thabudeos/Tabudium Oppidum	pleiades	P;S			5.894946992939016	34.80213719118969	""
pleiades:334636	Thamugadi	pleiades	P	100	235	6.4682224999999995	35.4852165	""
pleiades:334641	Thubunae/Tuben Oppidum	pleiades	P	183	185	5.3501555	35.350421499999996	https://www.trismegistos.org/place/18740
pleiades:334660	Vazaivi	pleiades	P	222	235	7.360908	35.290424	""
pleiades:334662	Verecunda	pleiades	P	149	192	6.2897085	35.4887175	""
pleiades:334669	Zarai	pleiades	P			5.677421	35.802187	""
pleiades:339709658	Tell al-Ubaid	pleiades	S;P	-2900	-2340	46.030514	30.9722531	https://github.com/arvicco/nabu-places#cigs-UBD
pleiades:344282	Abrotonum/Sabratha	pleiades	P;S	1	600	12.485350228032107	32.8049535043008	https://www.trismegistos.org/place/16995
pleiades:344315	Bezereos	pleiades	S	201	211	9.498086401671777	33.50370733939178	https://www.trismegistos.org/place/17397
pleiades:344330	Breviglieri	pleiades	S			13.844696299999997	32.4464765	""
pleiades:344334	Centenarium Tibubuci	pleiades	S			9.800375	33.216131	https://www.trismegistos.org/place/17318
pleiades:344341	Cidamus	pleiades	P	222	235	9.500314	30.136314	""
pleiades:344377	Gholaia	pleiades	S;P	201	300	15.412941966578433	30.578193768466257	""
pleiades:344380	Gigthis	pleiades	P;S	42	200	10.677495199208161	33.5324530195371	""
pleiades:344424	Locri	pleiades	P	-630	700	12.111326	32.91658	""
pleiades:344440	Meninx/Lotophagitis/Girba (island)	pleiades	L			10.885687388055096	33.78282699872841	""
pleiades:344448	Neapolis/Lepcis Magna	pleiades	P;H;S	-100	700	14.297093517366152	32.636447832647285	""
pleiades:344456	Oea	pleiades	P	1	600	13.175266	32.897586	https://www.trismegistos.org/place/11840
pleiades:344469	Ras el-Hammam	pleiades	S			14.281807	32.605487	""
pleiades:344498	Talalati	pleiades	S			13.099991	32.127233	""
pleiades:344499	Tarhuna	pleiades	S			13.635004	32.434173	""
pleiades:344516	Tillibari	pleiades	S			10.398414500000001	32.3169285	""
pleiades:344519	Tipasa	pleiades	P;H	101	500	10.747979	33.726022	""
pleiades:344520	Tisavar	pleiades	S	185	191	9.616217	33.008603	https://www.trismegistos.org/place/17321
pleiades:344526	Turris Tamalleni	pleiades	P			8.920657	33.716724	""
pleiades:344573	Dar Buk-Ammarah	pleiades	S			14.558264247003846	32.498319824399225	""
pleiades:356369838	Qattara?/Karana?	pleiades	P;S	-1900	-612	43.33427845446918	34.701245414906865	https://github.com/arvicco/nabu-places#cigs-QAT
