ID,Language_ID,Lemma,Present,Past,Future,Imperative,Analysis_Source,Comment,Source
v-4d2e9fa334e5-TDC,xct,འདེགས,འདེགས,བཏེག,གདེག,ཐེག,TDC,,tvd
v-d6f9b467d518-PH,xct,འདེགས,འདེགས,བཏེག,གདེག,འདེགས,PH,,tvd
v-273bdd2e9077-KN,xct,འདེགས,འདེགས,བཏེགས,གདེག,ཐེགས,KN,,tvd
v-9f7ee5dfd81a-GT,xct,འདེགས༼འདེག༽,འདེགས༼འདེག༽,བཏེག,བདེག,འདེགས,GT,,tvd
v-72394c4df0ee-GT,xct,འདེང,འདེང,དེངས,དེང,འདེངས,GT,,tvd
v-397ad2ccdb93-TDC,xct,འདེད,འདེད,བདས,བདའ,དེད,TDC,,tvd
v-397ad2ccdb93-PH,xct,འདེད,འདེད,བདས,བདའ,དེད,PH,,tvd
v-397ad2ccdb93-GT,xct,འདེད,འདེད,བདས,བདའ,དེད,GT,,tvd
v-397ad2ccdb93-KN,xct,འདེད,འདེད,བདས,བདའ,དེད,KN,,tvd
v-82815611e3bc-TDC,xct,འདེབས,འདེབས,བཏབ,གདབ,ཐོབ,TDC,,tvd
v-82815611e3bc-KN,xct,འདེབས,འདེབས,བཏབ,གདབ,ཐོབ,KN,,tvd
v-a5b148a34c7b-PH,xct,འདེབས,འདེབས,བཏབ,གདབ,ཐོབས,PH,,tvd
v-a5b148a34c7b-GT,xct,འདེབས,འདེབས,བཏབ,གདབ,ཐོབས,GT,,tvd
v-a538a90f3157-GT,xct,འདེམ,འདེམ,བདམས༼གདམས༽,བདམ༼གདམ༽,འདེམས,GT,,tvd
v-a8f522fb9c31-KN,xct,འདེམས,འདེམས,བདམས,གདམ,འདོམས,KN,,tvd
v-3aeb2670f8cd-TDC,xct,འདོགས,འདོགས,བཏགས,གདགས,ཐོགས,TDC,,tvd
v-3aeb2670f8cd-PH,xct,འདོགས,འདོགས,བཏགས,གདགས,ཐོགས,PH,,tvd
v-3aeb2670f8cd-KN,xct,འདོགས,འདོགས,བཏགས,གདགས,ཐོགས,KN,,tvd
v-57e0416ca4f2-TDC,xct,འདོང,འདོང,དོང,འདོང,དེངས,TDC,,tvd
v-57e0416ca4f2-PH,xct,འདོང,འདོང,དོང,འདོང,དེངས,PH,,tvd
v-57e0416ca4f2-KN,xct,འདོང,འདོང,དོང,འདོང,དེངས,KN,,tvd
v-c89ed7f6b9e0-TDC,xct,འདོངས,འདོངས,དོང,འདོང,དོངས,TDC,,tvd
v-c89ed7f6b9e0-PH,xct,འདོངས,འདོངས,དོང,འདོང,དོངས,PH,,tvd
v-ea0135c7c794-KN,xct,འདོད,འདོད,འདོད,དོད,,KN,,tvd
v-bcbdd95f6a11-TDC,xct,འདོད,འདོད,འདོད,འདོད,,TDC,,tvd
v-b7956df7b914-PH,xct,འདོད,འདོད,འདོད,འདོད,འདོད,PH,,tvd
v-b7956df7b914-GT,xct,འདོད,འདོད,འདོད,འདོད,འདོད,GT,,tvd
v-0b9a132b700f-TDC,xct,འདོན,འདོན,བཏོན,གདོན,ཐོན,TDC,,tvd
v-0b9a132b700f-PH,xct,འདོན,འདོན,བཏོན,གདོན,ཐོན,PH,,tvd
v-0b9a132b700f-KN,xct,འདོན,འདོན,བཏོན,གདོན,ཐོན,KN,,tvd
v-d6178308b40b-GT,xct,འདོན,འདོན,བཏོན,གདོན,འདོན༼ད༽,GT,,tvd
v-c4639b92506c-TDC,xct,འདོམ,འདོམ,འདོམས,འདོམ,,TDC,,tvd
v-b28882b0b989-TDC,xct,འདོམས,འདོམས,གདམས,གདམ,འདོམས,TDC,,tvd
v-b28882b0b989-PH,xct,འདོམས,འདོམས,གདམས,གདམ,འདོམས,PH,,tvd
v-b28882b0b989-GT,xct,འདོམས,འདོམས,གདམས,གདམ,འདོམས,GT,,tvd
v-b28882b0b989-KN,xct,འདོམས,འདོམས,གདམས,གདམ,འདོམས,KN,,tvd
v-1c78d41ec48b-GT,xct,འདོར,འདོར,དོར༼ད༽,དོར,འདོར༼ད༽,GT,,tvd
v-33eab1f77005-PH,xct,འདོར,འདོར,དོར,དོར,,PH,,tvd
v-6929b851095c-TDC,xct,འདོར,འདོར,དོར,དོར,དོར,TDC,,tvd
v-6929b851095c-KN,xct,འདོར,འདོར,དོར,དོར,དོར,KN,,tvd
v-b14eda52a683-TDC,xct,འདྲ,འདྲ,དྲས,དྲ,དྲོས,TDC,,tvd
v-b14eda52a683-PH,xct,འདྲ,འདྲ,དྲས,དྲ,དྲོས,PH,,tvd
v-0423194b0c1d-PH,xct,འདྲ,འདྲ,འདྲ,འདྲ,,PH,,tvd
v-e8dffc834480-GT,xct,འདྲད,འདྲད,དྲད,དྲད,འདྲད,GT,,tvd
v-37fdf56773cd-GT,xct,འདྲད,འདྲད,དྲེད,འདྲེད,དྲེད,GT,,tvd
v-70684246d3c5-TDC,xct,འདྲད,འདྲད,འདྲད,འདྲད,འདྲོད,TDC,,tvd
v-70684246d3c5-KN,xct,འདྲད,འདྲད,འདྲད,འདྲད,འདྲོད,KN,,tvd
v-69fd0b24c57d-GT,xct,འདྲལ,འདྲལ,དྲལ༼ད༽,དྲལ,འདྲལ༼ད༽,GT,,tvd
v-c71d9e01ca8a-TDC,xct,འདྲལ,འདྲལ,དྲལ,དྲལ,དྲོལ,TDC,,tvd
v-c71d9e01ca8a-KN,xct,འདྲལ,འདྲལ,དྲལ,དྲལ,དྲོལ,KN,,tvd
v-4ed832d862ef-TDC,xct,འདྲི,འདྲི,དྲིས,དྲི,དྲིས,TDC,,tvd
v-4ed832d862ef-PH,xct,འདྲི,འདྲི,དྲིས,དྲི,དྲིས,PH,,tvd
v-4ed832d862ef-KN,xct,འདྲི,འདྲི,དྲིས,དྲི,དྲིས,KN,,tvd
v-5bc88b4039ce-GT,xct,འདྲིད,འདྲིད,དྲིད,དྲིད,འདྲིད,GT,,tvd
v-a08bb3186b78-TDC,xct,འདྲིད,འདྲིད,བྲིད,བྲིད,བྲིད,TDC,,tvd
v-d46c4bebd15f-GT,xct,འདྲིན,འདྲིན,བགྲངས,བགྲང,འདྲིན༼ད༽,GT,,tvd
v-2b305d540e27-GT,xct,འདྲིལ༼ད༽,འདྲིལ༼ད༽,དྲིལ,འདྲིལ,དྲིལ༼ད༽,GT,,tvd
v-337cea8e663a-TDC,xct,འདྲིལ,འདྲིལ,དྲིལ,དྲིལ,དྲིལ,TDC,,tvd
v-337cea8e663a-PH,xct,འདྲིལ,འདྲིལ,དྲིལ,དྲིལ,དྲིལ,PH,,tvd
v-50d497524a21-TDC,xct,འདྲིལ,འདྲིལ,འདྲིལ,འདྲིལ,,TDC,,tvd
v-50d497524a21-PH,xct,འདྲིལ,འདྲིལ,འདྲིལ,འདྲིལ,,PH,,tvd
v-f306357b6b00-TDC,xct,འདྲིས,འདྲིས,འདྲིས,འདྲིས,,TDC,,tvd
v-f306357b6b00-KN,xct,འདྲིས,འདྲིས,འདྲིས,འདྲིས,,KN,,tvd
v-493e3403c74b-GT,xct,འདྲིས,འདྲིས,འདྲིས,འདྲིས,འདྲིས,GT,,tvd
v-e3c94da6591f-GT,xct,འདྲུ,འདྲུ,དྲུས,དྲུ,འདྲུས,GT,,tvd
v-716c38bf6599-TDC,xct,འདྲུ,འདྲུ,དྲུས,འདྲུ,དྲུས,TDC,,tvd
v-716c38bf6599-KN,xct,འདྲུ,འདྲུ,དྲུས,འདྲུ,དྲུས,KN,,tvd
v-cab25d6414e0-GT,xct,འདྲུད,འདྲུད,དྲུད,དྲུད,དྲུད,GT,,tvd
v-f0c23ae0c2d0-TDC,xct,འདྲུད,འདྲུད,དྲུད,འདྲུད,དྲུད,TDC,,tvd
v-f0c23ae0c2d0-KN,xct,འདྲུད,འདྲུད,དྲུད,འདྲུད,དྲུད,KN,,tvd
v-7d554399b44b-TDC,xct,འདྲུབ,འདྲུབ,འདྲུབས,འདྲུབ,,TDC,,tvd
v-37adea8a9f55-KN,xct,འདྲུབ,འདྲུབ,དྲུབས,དྲུབ,དྲུབས,KN,,tvd
v-bde04c9d46ab-GT,xct,འདྲུབ,འདྲུབ,དྲུབས,དྲུབ,འདྲུབས,GT,,tvd
v-977d33f0f495-TDC,xct,འདྲེ,འདྲེ,འདྲེས,འདྲེ,,TDC,,tvd
v-977d33f0f495-PH,xct,འདྲེ,འདྲེ,འདྲེས,འདྲེ,,PH,,tvd
v-977d33f0f495-KN,xct,འདྲེ,འདྲེ,འདྲེས,འདྲེ,,KN,,tvd
v-51468a70e32a-TDC,xct,འདྲེད,འདྲེད,འདྲེད,འདྲེད,,TDC,,tvd
v-2cf77d350ca0-TDC,xct,འདྲེན,འདྲེན,དྲངས,དྲང,དྲོངས,TDC,,tvd
v-2cf77d350ca0-PH,xct,འདྲེན,འདྲེན,དྲངས,དྲང,དྲོངས,PH,,tvd
v-edf5dc0288e0-GT,xct,འདྲེན,འདྲེན,དྲངས,དྲང,དྲོངས༼འདྲོན༼ད༽༽,GT,,tvd
v-eceb62c02eec-KN,xct,འདྲེན,འདྲེན,དྲངས,དྲངས,དྲོངས,KN,,tvd
v-417f5f02efef-GT,xct,འདྲེས༼འདྲེ༽,འདྲེས༼འདྲེ༽,འདྲེས,འདྲེས༼འདྲེ༽,འདྲེས,GT,,tvd
v-f074053a50b5-TDC,xct,འདྲོག,འདྲོག,འདྲོགས,འདྲོག,,TDC,,tvd
v-0e54eb9b21ae-GT,xct,འདྲོག,འདྲོག,འདྲོགས,འདྲོག,འདྲོགས,GT,,tvd
v-179131b7f708-GT,xct,འདྲོང,འདྲོང,དྲོངས,འདྲོང,འདྲོངས,GT,,tvd
v-a29db5794af2-TDC,xct,འདྲོང,འདྲོང,འདྲོངས,འདྲོང,,TDC,,tvd
v-b86552984e7f-TDC,xct,རྡར,རྡར,བརྡར,བརྡར,རྡོར,TDC,,tvd
v-b86552984e7f-PH,xct,རྡར,རྡར,བརྡར,བརྡར,རྡོར,PH,,tvd
v-b86552984e7f-KN,xct,རྡར,རྡར,བརྡར,བརྡར,རྡོར,KN,,tvd
v-3ec032a2b6c8-GT,xct,རྡལ,རྡལ,བརྡལ༼ད༽,བརྡལ,རྡལ༼ད༽,GT,,tvd
v-ef6f47a547ab-TDC,xct,རྡལ,རྡལ,བརྡལ,བརྡལ,རྡོལ,TDC,,tvd
v-ef6f47a547ab-KN,xct,རྡལ,རྡལ,བརྡལ,བརྡལ,རྡོལ,KN,,tvd
v-1d3ad1a50b78-TDC,xct,རྡིབ,རྡིབ,རྡིབ,རྡིབ,,TDC,,tvd
v-0d24af277ab3-GT,xct,རྡིབ,རྡིབ,རྡིབས,རྡིབ,རྡིབས,GT,,tvd
v-9f3d4e948526-KN,xct,རྡིབ,རྡིབ,བརྡིབས,བརྡིབ,,KN,,tvd
v-dbf09386b2e6-GT,xct,རྡིབ,རྡིབ,བརྡིབས,བརྡིབ,རྡིབས,GT,,tvd
v-5c18a4d5d206-PH,xct,རྡུག,རྡུག,བརྡུགས,བརྡུག,རྡུགས,PH,,tvd
v-5c18a4d5d206-GT,xct,རྡུག,རྡུག,བརྡུགས,བརྡུག,རྡུགས,GT,,tvd
v-b71a99eb94d1-TDC,xct,རྡུགས,རྡུགས,རྡུགས,རྡུགས,,TDC,,tvd
v-27c426bad638-TDC,xct,རྡུང,རྡུང,བརྡུངས,བརྡུང,རྡུངས,TDC,,tvd
v-27c426bad638-PH,xct,རྡུང,རྡུང,བརྡུངས,བརྡུང,རྡུངས,PH,,tvd
v-27c426bad638-GT,xct,རྡུང,རྡུང,བརྡུངས,བརྡུང,རྡུངས,GT,,tvd
v-27c426bad638-KN,xct,རྡུང,རྡུང,བརྡུངས,བརྡུང,རྡུངས,KN,,tvd
v-10a02346b010-GT,xct,རྡུལ,རྡུལ,བརྡུལ༼ད༽,བརྡུལ,རྡུལ༼ད༽,GT,,tvd
v-46bece4a65a1-TDC,xct,རྡེག,རྡེག,བརྡེགས,བརྡེག,རྡེགས,TDC,,tvd
v-46bece4a65a1-PH,xct,རྡེག,རྡེག,བརྡེགས,བརྡེག,རྡེགས,PH,,tvd
v-46bece4a65a1-GT,xct,རྡེག,རྡེག,བརྡེགས,བརྡེག,རྡེགས,GT,,tvd
v-46bece4a65a1-KN,xct,རྡེག,རྡེག,བརྡེགས,བརྡེག,རྡེགས,KN,,tvd
v-6dafb083ee25-TDC,xct,རྡེབ,རྡེབ,བརྡབས,བརྡབ,རྡོབས,TDC,,tvd
v-6dafb083ee25-KN,xct,རྡེབ,རྡེབ,བརྡབས,བརྡབ,རྡོབས,KN,,tvd
v-fa5b04cd3742-GT,xct,རྡེབ༼རྡབ༽,རྡེབ༼རྡབ༽,བརྡབས,བརྡབ,རྡེབས,GT,,tvd
v-49590757aece-GT,xct,རྡོར༼རྡར༽,རྡོར༼རྡར༽,བརྡར༼ད༽,བརྡར,རྡོར༼ད༽,GT,,tvd
v-181e6c6233c0-GT,xct,རྡོལ,རྡོལ,རྡོལ༼ད༽,རྡོལ,རྡོལ༼ད༽,GT,,tvd
v-0dfeaa4f66cb-TDC,xct,རྡོལ,རྡོལ,རྡོལ,རྡོལ,,TDC,,tvd
v-0dfeaa4f66cb-PH,xct,རྡོལ,རྡོལ,རྡོལ,རྡོལ,,PH,,tvd
v-22a0c22ddf5d-GT,xct,རྡོལ,རྡོལ,བརྡོལ༼ད༽,བརྡོལ,རྡོལ༼ད༽,GT,,tvd
v-d56c4f0b30ad-KN,xct,རྡོལ,རྡོལ,བརྡོལ,བརྡོལ,,KN,,tvd
v-7d61fc5a7246-TDC,xct,རྡོས,རྡོས,རྡོས,རྡོས,,TDC,,tvd
v-8442d948c526-GT,xct,རྡོས,རྡོས,རྡོས,རྡོས,རྡོས,GT,,tvd
v-6bad48b17024-GT,xct,ལྡག,ལྡག,བལྡགས,བལྡག,ལྡགས,GT,,tvd
v-522c80547c45-TDC,xct,ལྡག,ལྡག,བལྡགས,བལྡག,ལྡོགས,TDC,,tvd
v-522c80547c45-KN,xct,ལྡག,ལྡག,བལྡགས,བལྡག,ལྡོགས,KN,,tvd
v-fbfb7fc6e1c9-TDC,xct,ལྡང,ལྡང,ལྡངས,ལྡང,,TDC,,tvd
v-bf00257a4b26-GT,xct,ལྡང,ལྡང,ལྡངས,ལྡང,ལྡངས,GT,,tvd
v-54be11e8646f-TDC,xct,ལྡང,ལྡང,ལྡངས,ལྡང,ལྡོངས,TDC,,tvd
v-8311b458c8ea-GT,xct,ལྡད,ལྡད,བལྡད,བལྡད,ལྡད,GT,,tvd
v-c21bd055fc5c-TDC,xct,ལྡད,ལྡད,བལྡད,བལྡད,ལྡོད,TDC,,tvd
v-c21bd055fc5c-KN,xct,ལྡད,ལྡད,བལྡད,བལྡད,ལྡོད,KN,,tvd
v-004ed9404d88-PH,xct,ལྡན,ལྡན,ལྡན,ལྡན,ལྡན,PH,,tvd
v-c27d11c7efca-GT,xct,ལྡབ,ལྡབ,བལྡབས,བལྡབ,ལྡབས,GT,,tvd
v-60db5763385e-TDC,xct,ལྡབ,ལྡབ,བལྡབས,བལྡབ,ལྡོབས,TDC,,tvd
v-cc1f47a70637-GT,xct,ལྡས,ལྡས,ལྡས,ལྡས,ལྡས,GT,,tvd
v-2d439b7b16dd-TDC,xct,ལྡིང,ལྡིང,ལྡིངས,ལྡིང,,TDC,,tvd
v-782e3f99745b-KN,xct,ལྡིང,ལྡིང,ལྡིངས,ལྡིང,ལྡིང,KN,,tvd
v-03b96783374f-TDC,xct,ལྡིར,ལྡིར,ལྡིར,ལྡིར,,TDC,,tvd
v-03b96783374f-PH,xct,ལྡིར,ལྡིར,ལྡིར,ལྡིར,,PH,,tvd
v-b9762cc5853b-KN,xct,ལྡིར,ལྡིར,བལྡིར,བལྡིར,ལྡིར,KN,,tvd
v-3a923feb7cb8-TDC,xct,ལྡུག,ལྡུག,ལྡུགས,ལྡུག,ལྡུགས,TDC,,tvd
v-3a923feb7cb8-GT,xct,ལྡུག,ལྡུག,ལྡུགས,ལྡུག,ལྡུགས,GT,,tvd
v-3a923feb7cb8-KN,xct,ལྡུག,ལྡུག,ལྡུགས,ལྡུག,ལྡུགས,KN,,tvd
v-22b43be24302-TDC,xct,ལྡུད,ལྡུད,ལྡུད,ལྡུད,ལྡུད,TDC,,tvd
v-22b43be24302-KN,xct,ལྡུད,ལྡུད,ལྡུད,ལྡུད,ལྡུད,KN,,tvd
v-42858ec4e181-TDC,xct,ལྡུར,ལྡུར,ལྡུར,ལྡུར,,TDC,,tvd
v-0ba76aa9cee3-TDC,xct,ལྡེ,ལྡེ,ལྡེས,ལྡེ,ལྡེས,TDC,,tvd
v-0ba76aa9cee3-KN,xct,ལྡེ,ལྡེ,ལྡེས,ལྡེ,ལྡེས,KN,,tvd
v-fef184ef81de-GT,xct,ལྡེ,ལྡེ,བལྡེས,བལྡེ,ལྡེས,GT,,tvd
v-f0f42bf18c61-TDC,xct,ལྡེག,ལྡེག,བལྡེགས,བལྡེག,,TDC,,tvd
v-4ed429af4ead-GT,xct,ལྡེག,ལྡེག,བལྡེགས,བལྡེག,ལྡེགས,GT,,tvd
v-afba8965dc63-TDC,xct,ལྡོག,ལྡོག,ལྡོག,ལྡོག,,TDC,,tvd
v-5cc5d4d80be9-KN,xct,ལྡོག,ལྡོག,ལྡོག,ལྡོག,ལྡོག,KN,,tvd
v-50d1bbafe9c8-PH,xct,ལྡོག,ལྡོག,ལྡོགས,ལྡོག,ལྡོགས,PH,,tvd
v-50d1bbafe9c8-GT,xct,ལྡོག,ལྡོག,ལྡོགས,ལྡོག,ལྡོགས,GT,,tvd
v-b14c31dafced-GT,xct,ལྡོང,ལྡོང,ལྡོངས,ལྡོང,ལྡོངས,GT,,tvd
v-033a7c54a4f1-TDC,xct,ལྡོབ,ལྡོབ,ལྡོབས,ལྡོབ,,TDC,,tvd
v-56fdbdfe7158-TDC,xct,སྡང,སྡང,སྡང,སྡང,,TDC,,tvd
v-e3d19d0f2f98-KN,xct,སྡང,སྡང,སྡང,སྡང,སྡང,KN,,tvd
v-cd4bf4c0ae3a-PH,xct,སྡང,སྡང,སྡངས,སྡང,སྡངས,PH,,tvd
v-cd4bf4c0ae3a-GT,xct,སྡང,སྡང,སྡངས,སྡང,སྡངས,GT,,tvd
v-ddb003d0695a-GT,xct,སྡམ༼སྡེམ༽,སྡམ༼སྡེམ༽,བསྡམས,བསྡམ,སྡམས༼སྡེམས༽,GT,,tvd
v-15e6b5cad92e-TDC,xct,སྡར,སྡར,སྡར,སྡར,,TDC,,tvd
v-3dd2617787df-TDC,xct,སྡིག,སྡིག,བསྡིགས,བསྡིག,སྡིགས,TDC,,tvd
v-3dd2617787df-PH,xct,སྡིག,སྡིག,བསྡིགས,བསྡིག,སྡིགས,PH,,tvd
v-3dd2617787df-GT,xct,སྡིག,སྡིག,བསྡིགས,བསྡིག,སྡིགས,GT,,tvd
v-3dd2617787df-KN,xct,སྡིག,སྡིག,བསྡིགས,བསྡིག,སྡིགས,KN,,tvd
v-0c2a4d61c168-PH,xct,སྡུག,སྡུག,སྡུག,སྡུག,,PH,,tvd
v-019081cd548a-TDC,xct,སྡུག,སྡུག,,,,TDC,,tvd
v-6fcf6720c255-KN,xct,སྡུག,སྡུག,སྡུག,སྡུག,སྡུག,KN,,tvd
v-259f56eebd4d-TDC,xct,སྡུད,སྡུད,བསྡུས,བསྡུ,སྡུས,TDC,,tvd
v-259f56eebd4d-PH,xct,སྡུད,སྡུད,བསྡུས,བསྡུ,སྡུས,PH,,tvd
v-259f56eebd4d-GT,xct,སྡུད,སྡུད,བསྡུས,བསྡུ,སྡུས,GT,,tvd
v-259f56eebd4d-KN,xct,སྡུད,སྡུད,བསྡུས,བསྡུ,སྡུས,KN,,tvd
v-a03225d6fed8-GT,xct,སྡུམ,སྡུམ,བསྡུམ,བསྡུམ,སྡུམས,GT,,tvd
v-b3a05bb4f2d1-TDC,xct,སྡུམ,སྡུམ,བསྡུམས,བསྡུམ,སྡུམས,TDC,,tvd
v-b3a05bb4f2d1-PH,xct,སྡུམ,སྡུམ,བསྡུམས,བསྡུམ,སྡུམས,PH,,tvd
v-b3a05bb4f2d1-KN,xct,སྡུམ,སྡུམ,བསྡུམས,བསྡུམ,སྡུམས,KN,,tvd
v-3fc6bff76527-GT,xct,སྡུར,སྡུར,བསྡུར༼ད༽,བསྡུར,སྡུར༼ད༽,GT,,tvd
v-553ba956e47a-TDC,xct,སྡུར,སྡུར,བསྡུར,བསྡུར,སྡུར,TDC,,tvd
v-553ba956e47a-PH,xct,སྡུར,སྡུར,བསྡུར,བསྡུར,སྡུར,PH,,tvd
v-553ba956e47a-KN,xct,སྡུར,སྡུར,བསྡུར,བསྡུར,སྡུར,KN,,tvd
v-768f4e72b2d2-TDC,xct,སྡེབ,སྡེབ,བསྡེབས,བསྡེབ,སྡེབས,TDC,,tvd
v-768f4e72b2d2-PH,xct,སྡེབ,སྡེབ,བསྡེབས,བསྡེབ,སྡེབས,PH,,tvd
v-768f4e72b2d2-GT,xct,སྡེབ,སྡེབ,བསྡེབས,བསྡེབ,སྡེབས,GT,,tvd
v-768f4e72b2d2-KN,xct,སྡེབ,སྡེབ,བསྡེབས,བསྡེབ,སྡེབས,KN,,tvd
v-afa53e197d6d-TDC,xct,སྡོ,སྡོ,བསྡོས,བསྡོ,སྡོས,TDC,,tvd
v-afa53e197d6d-GT,xct,སྡོ,སྡོ,བསྡོས,བསྡོ,སྡོས,GT,,tvd
v-afa53e197d6d-KN,xct,སྡོ,སྡོ,བསྡོས,བསྡོ,སྡོས,KN,,tvd
v-59d89e2ebd5b-TDC,xct,སྡོག,སྡོག,བསྡོགས,བསྡོག,སྡོགས,TDC,,tvd
v-59d89e2ebd5b-PH,xct,སྡོག,སྡོག,བསྡོགས,བསྡོག,སྡོགས,PH,,tvd
v-59d89e2ebd5b-GT,xct,སྡོག,སྡོག,བསྡོགས,བསྡོག,སྡོགས,GT,,tvd
v-59d89e2ebd5b-KN,xct,སྡོག,སྡོག,བསྡོགས,བསྡོག,སྡོགས,KN,,tvd
v-5b08180b8e26-TDC,xct,སྡོང,སྡོང,བསྡོངས,བསྡོང,སྡོངས,TDC,,tvd
v-5b08180b8e26-GT,xct,སྡོང,སྡོང,བསྡོངས,བསྡོང,སྡོངས,GT,,tvd
v-5b08180b8e26-KN,xct,སྡོང,སྡོང,བསྡོངས,བསྡོང,སྡོངས,KN,,tvd
v-f864c9404bb1-TDC,xct,སྡོད,སྡོད,བསྡད,བསྡད,སྡོད,TDC,,tvd
v-f864c9404bb1-PH,xct,སྡོད,སྡོད,བསྡད,བསྡད,སྡོད,PH,,tvd
v-f864c9404bb1-GT,xct,སྡོད,སྡོད,བསྡད,བསྡད,སྡོད,GT,,tvd
v-f864c9404bb1-KN,xct,སྡོད,སྡོད,བསྡད,བསྡད,སྡོད,KN,,tvd
v-6d6c5b20dcd3-TDC,xct,སྡོམ,སྡོམ,བསྡམས,བསྡམ,སྡོམས,TDC,,tvd
v-6d6c5b20dcd3-PH,xct,སྡོམ,སྡོམ,བསྡམས,བསྡམ,སྡོམས,PH,,tvd
v-6d6c5b20dcd3-GT,xct,སྡོམ,སྡོམ,བསྡམས,བསྡམ,སྡོམས,GT,,tvd
v-6d6c5b20dcd3-KN,xct,སྡོམ,སྡོམ,བསྡམས,བསྡམ,སྡོམས,KN,,tvd
v-471f9a7b0e96-TDC,xct,སྡོམ,སྡོམ,བསྡོམས,བསྡོམ,སྡོམས,TDC,,tvd
v-471f9a7b0e96-PH,xct,སྡོམ,སྡོམ,བསྡོམས,བསྡོམ,སྡོམས,PH,,tvd
v-471f9a7b0e96-GT,xct,སྡོམ,སྡོམ,བསྡོམས,བསྡོམ,སྡོམས,GT,,tvd
v-471f9a7b0e96-KN,xct,སྡོམ,སྡོམ,བསྡོམས,བསྡོམ,སྡོམས,KN,,tvd
v-a9549eb822a1-TDC,xct,བརྡབ,བརྡབ,བརྡབས,བརྡབ,,TDC,,tvd
v-a9549eb822a1-PH,xct,བརྡབ,བརྡབ,བརྡབས,བརྡབ,,PH,,tvd
v-6f7f1045b563-TDC,xct,ན,ན,ན,ན,,TDC,,tvd
v-6f7f1045b563-PH,xct,ན,ན,ན,ན,,PH,,tvd
v-e05b7e0f3559-GT,xct,ན,ན,ན,ན,ན,GT,,tvd
v-4694bdb06986-TDC,xct,ནབ,ནབ,མནབས,མནབ,ནོབས,TDC,,tvd
v-4694bdb06986-KN,xct,ནབ,ནབ,མནབས,མནབ,ནོབས,KN,,tvd
v-fa64b7a8afbd-GT,xct,ནུ,ནུ,ནུད,ནུ,ནུད,GT,,tvd
v-de89a9800b62-TDC,xct,ནུ,ནུ,ནུས,ནུ,ནུས,TDC,,tvd
v-de89a9800b62-KN,xct,ནུ,ནུ,ནུས,ནུ,ནུས,KN,,tvd
v-21f929c41314-TDC,xct,ནུད,ནུད,ནུད,ནུད,ནུད,TDC,,tvd
v-21f929c41314-GT,xct,ནུད,ནུད,ནུད,ནུད,ནུད,GT,,tvd
v-ca0bd9f859a4-TDC,xct,ནུབ,ནུབ,ནུབ,ནུབ,,TDC,,tvd
v-ca0bd9f859a4-PH,xct,ནུབ,ནུབ,ནུབ,ནུབ,,PH,,tvd
v-de9a3a4265e0-GT,xct,ནུབ,ནུབ,ནུབ,ནུབ,ནུབ,GT,,tvd
v-de9a3a4265e0-KN,xct,ནུབ,ནུབ,ནུབ,ནུབ,ནུབ,KN,,tvd
v-7be6803c6c83-GT,xct,ནུར,ནུར,ནུར༼ད༽,ནུར,ནུར༼ད༽,GT,,tvd
v-b87dd025b071-PH,xct,ནུས,ནུས,ནུས,ནུས,ནུས,PH,,tvd
v-b87dd025b071-GT,xct,ནུས,ནུས,ནུས,ནུས,ནུས,GT,,tvd
v-6016ee9451ea-GT,xct,ནེན,ནེན,ནེན༼ད༽,ནེན,ནེན༼ད༽,GT,,tvd
v-2b4274af908c-GT,xct,ནེམ,ནེམ,ནེམས,ནེམ,ནེམས,GT,,tvd
v-594caa6cbe02-GT,xct,ནེར,ནེར,ནེར༼ད༽,ནེར,ནེར༼ད༽,GT,,tvd
v-fa6520b39530-TDC,xct,ནོག,ནོག,ནོགས,ནོག,ནོགས,TDC,,tvd
v-f763be01d30a-TDC,xct,ནོགས,ནོགས,ནོགས,ནོགས,,TDC,,tvd
v-3dd35a6f1136-TDC,xct,ནོང,ནོང,ནོངས,ནོང,,TDC,,tvd
v-ab55458bb75a-GT,xct,ནོང,ནོང,ནོངས,ནོང,ནོངས,GT,,tvd
