ID,Char,Language_ID,Count,Source
sjw-lzh-U77E2,矢,lzh,10014,sjw
sjw-lzh-U77E3,矣,lzh,438663,sjw
sjw-lzh-U77E5,知,lzh,543826,sjw
sjw-lzh-U77E6,矦,lzh,1,sjw
sjw-lzh-U77E7,矧,lzh,6738,sjw
sjw-lzh-U77E9,矩,lzh,2825,sjw
sjw-lzh-U77EC,矬,lzh,2,sjw
sjw-lzh-U77ED,短,lzh,23005,sjw
sjw-lzh-U77EE,矮,lzh,59,sjw
sjw-lzh-U77EF,矯,lzh,6770,sjw
sjw-lzh-U77F0,矰,lzh,10,sjw
sjw-lzh-U77F1,矱,lzh,53,sjw
sjw-lzh-U77F3,石,lzh,42466,sjw
sjw-lzh-U77F4,矴,lzh,2,sjw
sjw-lzh-U77F8,矸,lzh,1,sjw
sjw-lzh-U77F9,矹,lzh,1,sjw
sjw-lzh-U77FA,矺,lzh,2,sjw
sjw-lzh-U77FB,矻,lzh,101,sjw
sjw-lzh-U77FC,矼,lzh,2,sjw
sjw-lzh-U7802,砂,lzh,1016,sjw
sjw-lzh-U7805,砅,lzh,4,sjw
sjw-lzh-U7806,砆,lzh,20,sjw
sjw-lzh-U7807,砇,lzh,2,sjw
sjw-lzh-U7809,砉,lzh,6,sjw
sjw-lzh-U780A,砊,lzh,3,sjw
sjw-lzh-U780C,砌,lzh,1215,sjw
sjw-lzh-U780D,砍,lzh,3,sjw
sjw-lzh-U7811,砑,lzh,6,sjw
sjw-lzh-U7812,砒,lzh,38,sjw
sjw-lzh-U7814,研,lzh,1116,sjw
sjw-lzh-U781F,砟,lzh,2,sjw
sjw-lzh-U7820,砠,lzh,1,sjw
sjw-lzh-U7821,砡,lzh,4,sjw
sjw-lzh-U7822,砢,lzh,3,sjw
sjw-lzh-U7824,砤,lzh,1,sjw
sjw-lzh-U7825,砥,lzh,1835,sjw
sjw-lzh-U7826,砦,lzh,25,sjw
sjw-lzh-U7827,砧,lzh,110,sjw
sjw-lzh-U782B,砫,lzh,2,sjw
sjw-lzh-U782C,砬,lzh,26,sjw
sjw-lzh-U782D,砭,lzh,413,sjw
sjw-lzh-U782E,砮,lzh,3,sjw
sjw-lzh-U782F,砯,lzh,52,sjw
sjw-lzh-U7830,砰,lzh,18,sjw
sjw-lzh-U7831,砱,lzh,1,sjw
sjw-lzh-U7832,砲,lzh,7329,sjw
sjw-lzh-U7834,破,lzh,13858,sjw
sjw-lzh-U7842,硂,lzh,1,sjw
sjw-lzh-U7843,硃,lzh,36,sjw
sjw-lzh-U7848,硈,lzh,5,sjw
sjw-lzh-U7849,硉,lzh,5,sjw
sjw-lzh-U784A,硊,lzh,1,sjw
sjw-lzh-U784C,硌,lzh,5,sjw
sjw-lzh-U784E,硎,lzh,17,sjw
sjw-lzh-U785C,硜,lzh,71,sjw
sjw-lzh-U785D,硝,lzh,408,sjw
sjw-lzh-U785E,硞,lzh,1,sjw
sjw-lzh-U7861,硡,lzh,351,sjw
sjw-lzh-U7863,硣,lzh,1,sjw
sjw-lzh-U7864,硤,lzh,2,sjw
sjw-lzh-U7867,硧,lzh,8,sjw
sjw-lzh-U786B,硫,lzh,192,sjw
sjw-lzh-U786C,硬,lzh,1336,sjw
sjw-lzh-U786D,硭,lzh,1,sjw
sjw-lzh-U786E,确,lzh,381,sjw
sjw-lzh-U786F,硯,lzh,468,sjw
sjw-lzh-U787A,硺,lzh,16,sjw
sjw-lzh-U787C,硼,lzh,7,sjw
sjw-lzh-U787E,硾,lzh,1,sjw
sjw-lzh-U787F,硿,lzh,3,sjw
sjw-lzh-U7881,碁,lzh,223,sjw
sjw-lzh-U7885,碅,lzh,1,sjw
sjw-lzh-U7887,碇,lzh,169,sjw
sjw-lzh-U7889,碉,lzh,3,sjw
sjw-lzh-U788C,碌,lzh,1208,sjw
sjw-lzh-U788D,碍,lzh,144,sjw
sjw-lzh-U788E,碎,lzh,2497,sjw
sjw-lzh-U788F,碏,lzh,44,sjw
sjw-lzh-U7891,碑,lzh,4623,sjw
sjw-lzh-U7893,碓,lzh,27,sjw
sjw-lzh-U7894,碔,lzh,25,sjw
sjw-lzh-U7895,碕,lzh,7,sjw
sjw-lzh-U7896,碖,lzh,65,sjw
sjw-lzh-U7897,碗,lzh,101,sjw
sjw-lzh-U789D,碝,lzh,20,sjw
sjw-lzh-U789E,碞,lzh,35,sjw
sjw-lzh-U78A3,碣,lzh,189,sjw
sjw-lzh-U78A4,碤,lzh,5,sjw
sjw-lzh-U78A7,碧,lzh,2288,sjw
sjw-lzh-U78A8,碨,lzh,4,sjw
sjw-lzh-U78A9,碩,lzh,15248,sjw
sjw-lzh-U78AA,碪,lzh,28,sjw
sjw-lzh-U78AC,碬,lzh,1,sjw
sjw-lzh-U78AD,碭,lzh,15,sjw
sjw-lzh-U78AF,碯,lzh,2,sjw
sjw-lzh-U78B5,碵,lzh,1,sjw
sjw-lzh-U78BA,確,lzh,6830,sjw
sjw-lzh-U78BB,碻,lzh,4,sjw
sjw-lzh-U78BE,碾,lzh,28,sjw
sjw-lzh-U78C1,磁,lzh,294,sjw
sjw-lzh-U78C2,磂,lzh,13,sjw
sjw-lzh-U78C4,磄,lzh,1,sjw
sjw-lzh-U78C5,磅,lzh,54,sjw
sjw-lzh-U78C8,磈,lzh,10,sjw
sjw-lzh-U78CA,磊,lzh,518,sjw
sjw-lzh-U78CB,磋,lzh,154,sjw
sjw-lzh-U78CC,磌,lzh,4,sjw
sjw-lzh-U78CE,磎,lzh,23,sjw
sjw-lzh-U78CF,磏,lzh,2,sjw
sjw-lzh-U78D0,磐,lzh,970,sjw
sjw-lzh-U78D1,磑,lzh,16,sjw
sjw-lzh-U78D3,磓,lzh,1,sjw
sjw-lzh-U78D4,磔,lzh,798,sjw
sjw-lzh-U78D5,磕,lzh,13,sjw
sjw-lzh-U78D7,磗,lzh,81,sjw
sjw-lzh-U78DA,磚,lzh,453,sjw
sjw-lzh-U78DD,磝,lzh,4,sjw
sjw-lzh-U78E2,磢,lzh,2,sjw
sjw-lzh-U78E3,磣,lzh,3,sjw
sjw-lzh-U78E4,磤,lzh,8,sjw
sjw-lzh-U78E7,磧,lzh,32,sjw
sjw-lzh-U78E8,磨,lzh,39508,sjw
sjw-lzh-U78EA,磪,lzh,4,sjw
sjw-lzh-U78EC,磬,lzh,417,sjw
sjw-lzh-U78EF,磯,lzh,188,sjw
sjw-lzh-U78F0,磰,lzh,5,sjw
sjw-lzh-U78F4,磴,lzh,32,sjw
sjw-lzh-U78F5,磵,lzh,147,sjw
sjw-lzh-U78F6,磶,lzh,11,sjw
sjw-lzh-U78F7,磷,lzh,38,sjw
sjw-lzh-U78F8,磸,lzh,1,sjw
sjw-lzh-U78F9,磹,lzh,1,sjw
sjw-lzh-U78FA,磺,lzh,13,sjw
sjw-lzh-U78FB,磻,lzh,252,sjw
sjw-lzh-U78FC,磼,lzh,23,sjw
sjw-lzh-U78FD,磽,lzh,271,sjw
sjw-lzh-U78FE,磾,lzh,60,sjw
sjw-lzh-U78FF,磿,lzh,10,sjw
sjw-lzh-U7901,礁,lzh,8,sjw
sjw-lzh-U7905,礅,lzh,3,sjw
sjw-lzh-U7906,礆,lzh,1,sjw
sjw-lzh-U7907,礇,lzh,12,sjw
sjw-lzh-U7908,礈,lzh,2077,sjw
sjw-lzh-U7909,礉,lzh,11,sjw
sjw-lzh-U790B,礋,lzh,1,sjw
sjw-lzh-U790C,礌,lzh,3,sjw
sjw-lzh-U790E,礎,lzh,603,sjw
sjw-lzh-U790F,礏,lzh,4,sjw
sjw-lzh-U7910,礐,lzh,2,sjw
sjw-lzh-U7912,礒,lzh,3,sjw
sjw-lzh-U7914,礔,lzh,1,sjw
sjw-lzh-U7916,礖,lzh,3,sjw
sjw-lzh-U7917,礗,lzh,3,sjw
sjw-lzh-U7919,礙,lzh,7135,sjw
sjw-lzh-U791A,礚,lzh,1,sjw
sjw-lzh-U791B,礛,lzh,19,sjw
sjw-lzh-U791F,礟,lzh,20,sjw
sjw-lzh-U7921,礡,lzh,140,sjw
sjw-lzh-U7925,礥,lzh,62,sjw
sjw-lzh-U7926,礦,lzh,457,sjw
sjw-lzh-U7927,礧,lzh,6,sjw
sjw-lzh-U7928,礨,lzh,1,sjw
sjw-lzh-U7929,礩,lzh,22,sjw
sjw-lzh-U792A,礪,lzh,8670,sjw
sjw-lzh-U792B,礫,lzh,285,sjw
sjw-lzh-U792C,礬,lzh,77,sjw
sjw-lzh-U792D,礭,lzh,106,sjw
sjw-lzh-U792E,礮,lzh,19,sjw
sjw-lzh-U7931,礱,lzh,102,sjw
sjw-lzh-U7932,礲,lzh,26,sjw
sjw-lzh-U7934,礴,lzh,1970,sjw
sjw-lzh-U7935,礵,lzh,23,sjw
sjw-lzh-U7936,礶,lzh,2,sjw
sjw-lzh-U7938,礸,lzh,2,sjw
sjw-lzh-U7939,礹,lzh,1,sjw
sjw-lzh-U793A,示,lzh,26411,sjw
sjw-lzh-U793B,礻,lzh,1,sjw
sjw-lzh-U793C,礼,lzh,6,sjw
sjw-lzh-U793D,礽,lzh,177,sjw
sjw-lzh-U793E,社,lzh,22094,sjw
sjw-lzh-U793F,礿,lzh,10,sjw
sjw-lzh-U7940,祀,lzh,12692,sjw
sjw-lzh-U7941,祁,lzh,241,sjw
sjw-lzh-U7944,祄,lzh,1,sjw
sjw-lzh-U7945,祅,lzh,3,sjw
sjw-lzh-U7947,祇,lzh,936,sjw
sjw-lzh-U7948,祈,lzh,25348,sjw
sjw-lzh-U7949,祉,lzh,2980,sjw
sjw-lzh-U794A,祊,lzh,3186,sjw
sjw-lzh-U794B,祋,lzh,7,sjw
sjw-lzh-U794C,祌,lzh,4,sjw
sjw-lzh-U794D,祍,lzh,2,sjw
sjw-lzh-U794F,祏,lzh,221,sjw
sjw-lzh-U7950,祐,lzh,21525,sjw
sjw-lzh-U7951,祑,lzh,4,sjw
sjw-lzh-U7953,祓,lzh,72,sjw
sjw-lzh-U7954,祔,lzh,3480,sjw
sjw-lzh-U7955,祕,lzh,3982,sjw
sjw-lzh-U7956,祖,lzh,52738,sjw
sjw-lzh-U7957,祗,lzh,22315,sjw
sjw-lzh-U7958,祘,lzh,2,sjw
sjw-lzh-U795A,祚,lzh,24060,sjw
sjw-lzh-U795B,祛,lzh,5441,sjw
sjw-lzh-U795C,祜,lzh,12172,sjw
sjw-lzh-U795D,祝,lzh,29636,sjw
sjw-lzh-U795E,神,lzh,39543,sjw
sjw-lzh-U795F,祟,lzh,5269,sjw
sjw-lzh-U7960,祠,lzh,5191,sjw
sjw-lzh-U7961,祡,lzh,2,sjw
sjw-lzh-U7964,祤,lzh,10,sjw
sjw-lzh-U7965,祥,lzh,28644,sjw
sjw-lzh-U7966,祦,lzh,4,sjw
sjw-lzh-U7967,祧,lzh,747,sjw
sjw-lzh-U7968,票,lzh,257,sjw
sjw-lzh-U796B,祫,lzh,125,sjw
sjw-lzh-U796C,祬,lzh,40,sjw
sjw-lzh-U796D,祭,lzh,70827,sjw
sjw-lzh-U796E,祮,lzh,6,sjw
sjw-lzh-U7972,祲,lzh,184,sjw
sjw-lzh-U7973,祳,lzh,1,sjw
sjw-lzh-U7974,祴,lzh,4,sjw
sjw-lzh-U7975,祵,lzh,1,sjw
sjw-lzh-U7976,祶,lzh,1,sjw
sjw-lzh-U797A,祺,lzh,1057,sjw
sjw-lzh-U797B,祻,lzh,1,sjw
sjw-lzh-U797C,祼,lzh,1198,sjw
sjw-lzh-U797D,祽,lzh,1,sjw
sjw-lzh-U797F,祿,lzh,25068,sjw
sjw-lzh-U7980,禀,lzh,74,sjw
sjw-lzh-U7981,禁,lzh,194654,sjw
sjw-lzh-U7982,禂,lzh,11,sjw
sjw-lzh-U7983,禃,lzh,5,sjw
sjw-lzh-U7986,禆,lzh,189,sjw
sjw-lzh-U7987,禇,lzh,19,sjw
sjw-lzh-U7988,禈,lzh,2,sjw
sjw-lzh-U798A,禊,lzh,47,sjw
sjw-lzh-U798B,禋,lzh,343,sjw
sjw-lzh-U798D,禍,lzh,10490,sjw
sjw-lzh-U798E,禎,lzh,5853,sjw
sjw-lzh-U798F,福,lzh,41555,sjw
sjw-lzh-U7990,禐,lzh,1,sjw
sjw-lzh-U7991,禑,lzh,22,sjw
sjw-lzh-U7992,禒,lzh,2,sjw
sjw-lzh-U7993,禓,lzh,3,sjw
sjw-lzh-U7994,禔,lzh,90,sjw
sjw-lzh-U7995,禕,lzh,126,sjw
sjw-lzh-U7996,禖,lzh,24,sjw
sjw-lzh-U7998,禘,lzh,102,sjw
sjw-lzh-U7999,禙,lzh,25,sjw
sjw-lzh-U799A,禚,lzh,4,sjw
sjw-lzh-U799B,禛,lzh,810,sjw
sjw-lzh-U799C,禜,lzh,581,sjw
sjw-lzh-U799D,禝,lzh,65,sjw
sjw-lzh-U79A0,禠,lzh,334,sjw
sjw-lzh-U79A1,禡,lzh,2,sjw
sjw-lzh-U79A3,禣,lzh,1,sjw
sjw-lzh-U79A5,禥,lzh,4,sjw
sjw-lzh-U79A6,禦,lzh,13889,sjw
sjw-lzh-U79A7,禧,lzh,24322,sjw
sjw-lzh-U79A8,禨,lzh,15,sjw
sjw-lzh-U79A9,禩,lzh,46,sjw
sjw-lzh-U79AA,禪,lzh,510,sjw
sjw-lzh-U79AB,禫,lzh,1441,sjw
sjw-lzh-U79AC,禬,lzh,95,sjw
sjw-lzh-U79AD,禭,lzh,36,sjw
sjw-lzh-U79AE,禮,lzh,171946,sjw
sjw-lzh-U79AF,禯,lzh,2,sjw
sjw-lzh-U79B0,禰,lzh,127,sjw
sjw-lzh-U79B1,禱,lzh,2986,sjw
sjw-lzh-U79B2,禲,lzh,1,sjw
sjw-lzh-U79B3,禳,lzh,293,sjw
sjw-lzh-U79B4,禴,lzh,182,sjw
sjw-lzh-U79B6,禶,lzh,978,sjw
sjw-lzh-U79B9,禹,lzh,20500,sjw
sjw-lzh-U79BA,禺,lzh,12,sjw
sjw-lzh-U79BD,禽,lzh,1697,sjw
sjw-lzh-U79BE,禾,lzh,2950,sjw
sjw-lzh-U79BF,禿,lzh,394,sjw
sjw-lzh-U79C0,秀,lzh,72401,sjw
sjw-lzh-U79C1,私,lzh,100305,sjw
sjw-lzh-U79C3,秃,lzh,20,sjw
sjw-lzh-U79C4,秄,lzh,1,sjw
sjw-lzh-U79C6,秆,lzh,6,sjw
sjw-lzh-U79C9,秉,lzh,69142,sjw
sjw-lzh-U79CA,秊,lzh,135,sjw
sjw-lzh-U79CB,秋,lzh,79494,sjw
sjw-lzh-U79CC,秌,lzh,11,sjw
sjw-lzh-U79CD,种,lzh,97,sjw
sjw-lzh-U79CF,秏,lzh,12,sjw
sjw-lzh-U79D0,秐,lzh,1,sjw
sjw-lzh-U79D1,科,lzh,54025,sjw
sjw-lzh-U79D2,秒,lzh,34,sjw
sjw-lzh-U79D4,秔,lzh,32,sjw
sjw-lzh-U79D5,秕,lzh,48,sjw
sjw-lzh-U79D6,秖,lzh,313,sjw
sjw-lzh-U79D8,秘,lzh,6909,sjw
sjw-lzh-U79DE,秞,lzh,586,sjw
sjw-lzh-U79DF,租,lzh,3490,sjw
sjw-lzh-U79E0,秠,lzh,18,sjw
sjw-lzh-U79E1,秡,lzh,5,sjw
sjw-lzh-U79E3,秣,lzh,76,sjw
sjw-lzh-U79E4,秤,lzh,473,sjw
sjw-lzh-U79E6,秦,lzh,4113,sjw
sjw-lzh-U79E7,秧,lzh,1362,sjw
sjw-lzh-U79E8,秨,lzh,1,sjw
sjw-lzh-U79E9,秩,lzh,11541,sjw
sjw-lzh-U79EA,秪,lzh,2098,sjw
sjw-lzh-U79EB,秫,lzh,38,sjw
sjw-lzh-U79EC,秬,lzh,26,sjw
sjw-lzh-U79ED,秭,lzh,24,sjw
sjw-lzh-U79EE,秮,lzh,1,sjw
sjw-lzh-U79F0,称,lzh,5,sjw
sjw-lzh-U79F3,秳,lzh,1,sjw
sjw-lzh-U79F5,秵,lzh,1,sjw
sjw-lzh-U79F7,秷,lzh,9,sjw
sjw-lzh-U79F8,秸,lzh,57,sjw
sjw-lzh-U79FB,移,lzh,88051,sjw
sjw-lzh-U79FC,秼,lzh,7,sjw
sjw-lzh-U79FF,秿,lzh,4,sjw
sjw-lzh-U7A00,稀,lzh,3998,sjw
sjw-lzh-U7A02,稂,lzh,63,sjw
sjw-lzh-U7A03,稃,lzh,3,sjw
sjw-lzh-U7A04,稄,lzh,1,sjw
sjw-lzh-U7A05,稅,lzh,14078,sjw
sjw-lzh-U7A07,稇,lzh,27,sjw
sjw-lzh-U7A08,稈,lzh,7,sjw
sjw-lzh-U7A09,稉,lzh,3,sjw
sjw-lzh-U7A0A,稊,lzh,62,sjw
sjw-lzh-U7A0B,程,lzh,13820,sjw
sjw-lzh-U7A0C,稌,lzh,40,sjw
sjw-lzh-U7A0D,稍,lzh,26968,sjw
sjw-lzh-U7A0F,稏,lzh,28,sjw
sjw-lzh-U7A10,稐,lzh,1,sjw
sjw-lzh-U7A11,稑,lzh,49,sjw
sjw-lzh-U7A14,稔,lzh,5457,sjw
sjw-lzh-U7A15,稕,lzh,8,sjw
sjw-lzh-U7A16,稖,lzh,1,sjw
sjw-lzh-U7A17,稗,lzh,171,sjw
sjw-lzh-U7A19,稙,lzh,5642,sjw
sjw-lzh-U7A1A,稚,lzh,2521,sjw
sjw-lzh-U7A1B,稛,lzh,12,sjw
sjw-lzh-U7A1C,稜,lzh,1239,sjw
sjw-lzh-U7A1E,稞,lzh,1,sjw
sjw-lzh-U7A1F,稟,lzh,212554,sjw
sjw-lzh-U7A20,稠,lzh,2050,sjw
sjw-lzh-U7A21,稡,lzh,24,sjw
sjw-lzh-U7A22,稢,lzh,9,sjw
sjw-lzh-U7A24,稤,lzh,62,sjw
sjw-lzh-U7A26,稦,lzh,1,sjw
sjw-lzh-U7A27,稧,lzh,193,sjw
sjw-lzh-U7A2A,稪,lzh,2,sjw
sjw-lzh-U7A2B,稫,lzh,5,sjw
sjw-lzh-U7A2D,稭,lzh,5,sjw
sjw-lzh-U7A2E,種,lzh,20734,sjw
sjw-lzh-U7A2F,稯,lzh,4,sjw
sjw-lzh-U7A30,稰,lzh,5,sjw
sjw-lzh-U7A31,稱,lzh,56256,sjw
sjw-lzh-U7A33,稳,lzh,7,sjw
sjw-lzh-U7A34,稴,lzh,1,sjw
sjw-lzh-U7A36,稶,lzh,22,sjw
sjw-lzh-U7A37,稷,lzh,23095,sjw
sjw-lzh-U7A38,稸,lzh,4,sjw
sjw-lzh-U7A39,稹,lzh,84,sjw
sjw-lzh-U7A3A,稺,lzh,137,sjw
sjw-lzh-U7A3B,稻,lzh,812,sjw
sjw-lzh-U7A3C,稼,lzh,1216,sjw
sjw-lzh-U7A3D,稽,lzh,14208,sjw
sjw-lzh-U7A3E,稾,lzh,35,sjw
sjw-lzh-U7A3F,稿,lzh,241,sjw
sjw-lzh-U7A40,穀,lzh,23292,sjw
sjw-lzh-U7A45,穅,lzh,5,sjw
sjw-lzh-U7A46,穆,lzh,24548,sjw
sjw-lzh-U7A47,穇,lzh,1,sjw
sjw-lzh-U7A48,穈,lzh,3,sjw
sjw-lzh-U7A49,穉,lzh,5505,sjw
sjw-lzh-U7A4A,穊,lzh,4,sjw
sjw-lzh-U7A4B,穋,lzh,8,sjw
sjw-lzh-U7A4C,穌,lzh,53,sjw
sjw-lzh-U7A4D,積,lzh,35726,sjw
sjw-lzh-U7A4E,穎,lzh,1621,sjw
sjw-lzh-U7A4F,穏,lzh,9,sjw
sjw-lzh-U7A54,穔,lzh,1,sjw
sjw-lzh-U7A55,穕,lzh,18,sjw
sjw-lzh-U7A56,穖,lzh,1,sjw
sjw-lzh-U7A57,穗,lzh,659,sjw
sjw-lzh-U7A58,穘,lzh,1,sjw
sjw-lzh-U7A59,穙,lzh,1,sjw
sjw-lzh-U7A5A,穚,lzh,10,sjw
sjw-lzh-U7A5C,穜,lzh,13,sjw
sjw-lzh-U7A5F,穟,lzh,36,sjw
sjw-lzh-U7A60,穠,lzh,24,sjw
sjw-lzh-U7A61,穡,lzh,2966,sjw
sjw-lzh-U7A62,穢,lzh,3460,sjw
sjw-lzh-U7A65,穥,lzh,1,sjw
sjw-lzh-U7A66,穦,lzh,160,sjw
sjw-lzh-U7A67,穧,lzh,67,sjw
sjw-lzh-U7A68,穨,lzh,1,sjw
sjw-lzh-U7A69,穩,lzh,6983,sjw
sjw-lzh-U7A6A,穪,lzh,5,sjw
sjw-lzh-U7A6B,穫,lzh,875,sjw
sjw-lzh-U7A6D,穭,lzh,16,sjw
sjw-lzh-U7A6E,穮,lzh,7,sjw
sjw-lzh-U7A6F,穯,lzh,1,sjw
sjw-lzh-U7A70,穰,lzh,1367,sjw
sjw-lzh-U7A72,穲,lzh,1,sjw
sjw-lzh-U7A73,穳,lzh,676,sjw
sjw-lzh-U7A74,穴,lzh,3961,sjw
sjw-lzh-U7A75,穵,lzh,1,sjw
sjw-lzh-U7A76,究,lzh,23918,sjw
sjw-lzh-U7A77,穷,lzh,1,sjw
sjw-lzh-U7A78,穸,lzh,130,sjw
sjw-lzh-U7A79,穹,lzh,1890,sjw
sjw-lzh-U7A7A,空,lzh,25566,sjw
sjw-lzh-U7A7D,穽,lzh,807,sjw
sjw-lzh-U7A7E,穾,lzh,4,sjw
sjw-lzh-U7A7F,穿,lzh,1511,sjw
sjw-lzh-U7A80,窀,lzh,132,sjw
sjw-lzh-U7A81,突,lzh,5189,sjw
sjw-lzh-U7A82,窂,lzh,3,sjw
sjw-lzh-U7A83,窃,lzh,13,sjw
sjw-lzh-U7A84,窄,lzh,1990,sjw
sjw-lzh-U7A85,窅,lzh,55,sjw
sjw-lzh-U7A86,窆,lzh,609,sjw
sjw-lzh-U7A88,窈,lzh,41,sjw
sjw-lzh-U7A8A,窊,lzh,8,sjw
sjw-lzh-U7A8B,窋,lzh,5,sjw
sjw-lzh-U7A8C,窌,lzh,3,sjw
sjw-lzh-U7A90,窐,lzh,3,sjw
sjw-lzh-U7A92,窒,lzh,2639,sjw
sjw-lzh-U7A93,窓,lzh,1426,sjw
sjw-lzh-U7A94,窔,lzh,4,sjw
sjw-lzh-U7A95,窕,lzh,36,sjw
sjw-lzh-U7A96,窖,lzh,47,sjw
sjw-lzh-U7A97,窗,lzh,3,sjw
sjw-lzh-U7A98,窘,lzh,5326,sjw
sjw-lzh-U7A9A,窚,lzh,29,sjw
sjw-lzh-U7A9E,窞,lzh,88,sjw
sjw-lzh-U7A9F,窟,lzh,2606,sjw
sjw-lzh-U7AA0,窠,lzh,14102,sjw
sjw-lzh-U7AA3,窣,lzh,41,sjw
sjw-lzh-U7AA8,窨,lzh,17,sjw
sjw-lzh-U7AA9,窩,lzh,3511,sjw
sjw-lzh-U7AAA,窪,lzh,31,sjw
sjw-lzh-U7AAB,窫,lzh,1,sjw
sjw-lzh-U7AAC,窬,lzh,187,sjw
sjw-lzh-U7AAE,窮,lzh,29998,sjw
sjw-lzh-U7AAF,窯,lzh,17,sjw
sjw-lzh-U7AB0,窰,lzh,14,sjw
sjw-lzh-U7AB3,窳,lzh,290,sjw
sjw-lzh-U7AB4,窴,lzh,4,sjw
sjw-lzh-U7AB5,窵,lzh,3,sjw
sjw-lzh-U7AB6,窶,lzh,432,sjw
sjw-lzh-U7AB8,窸,lzh,1,sjw
sjw-lzh-U7AB9,窹,lzh,47,sjw
sjw-lzh-U7ABA,窺,lzh,2660,sjw
sjw-lzh-U7ABB,窻,lzh,5,sjw
sjw-lzh-U7ABD,窽,lzh,37,sjw
sjw-lzh-U7ABE,窾,lzh,203,sjw
sjw-lzh-U7ABF,窿,lzh,15,sjw
sjw-lzh-U7AC1,竁,lzh,20,sjw
sjw-lzh-U7AC2,竂,lzh,1,sjw
sjw-lzh-U7AC3,竃,lzh,3,sjw
sjw-lzh-U7AC4,竄,lzh,12555,sjw
sjw-lzh-U7AC5,竅,lzh,138,sjw
sjw-lzh-U7AC6,竆,lzh,9,sjw
sjw-lzh-U7AC7,竇,lzh,1120,sjw
sjw-lzh-U7AC8,竈,lzh,244,sjw
sjw-lzh-U7AC9,竉,lzh,1,sjw
sjw-lzh-U7ACA,竊,lzh,38839,sjw
sjw-lzh-U7ACB,立,lzh,58843,sjw
sjw-lzh-U7AD1,竑,lzh,11,sjw
sjw-lzh-U7AD7,竗,lzh,258,sjw
sjw-lzh-U7AD9,站,lzh,2856,sjw
sjw-lzh-U7ADA,竚,lzh,248,sjw
sjw-lzh-U7ADB,竛,lzh,1,sjw
sjw-lzh-U7ADC,竜,lzh,1,sjw
sjw-lzh-U7ADD,竝,lzh,231156,sjw
sjw-lzh-U7ADF,竟,lzh,20906,sjw
sjw-lzh-U7AE0,章,lzh,92873,sjw
sjw-lzh-U7AE2,竢,lzh,6496,sjw
sjw-lzh-U7AE3,竣,lzh,4730,sjw
sjw-lzh-U7AE4,竤,lzh,3,sjw
sjw-lzh-U7AE5,童,lzh,6314,sjw
sjw-lzh-U7AE6,竦,lzh,854,sjw
sjw-lzh-U7AE8,竨,lzh,8,sjw
sjw-lzh-U7AE9,竩,lzh,1,sjw
sjw-lzh-U7AEA,竪,lzh,191,sjw
sjw-lzh-U7AEB,竫,lzh,2,sjw
sjw-lzh-U7AEC,竬,lzh,7,sjw
sjw-lzh-U7AED,竭,lzh,18966,sjw
sjw-lzh-U7AEF,端,lzh,58866,sjw
sjw-lzh-U7AF1,竱,lzh,182,sjw
sjw-lzh-U7AF6,競,lzh,2376,sjw
sjw-lzh-U7AF8,竸,lzh,81,sjw
sjw-lzh-U7AF9,竹,lzh,6937,sjw
sjw-lzh-U7AFA,竺,lzh,13,sjw
sjw-lzh-U7AFD,竽,lzh,1545,sjw
sjw-lzh-U7AFF,竿,lzh,606,sjw
sjw-lzh-U7B01,笁,lzh,5,sjw
sjw-lzh-U7B04,笄,lzh,50,sjw
sjw-lzh-U7B06,笆,lzh,167,sjw
sjw-lzh-U7B08,笈,lzh,62,sjw
sjw-lzh-U7B0B,笋,lzh,194,sjw
sjw-lzh-U7B0C,笌,lzh,1,sjw
sjw-lzh-U7B0F,笏,lzh,2075,sjw
sjw-lzh-U7B11,笑,lzh,10800,sjw
sjw-lzh-U7B12,笒,lzh,8,sjw
sjw-lzh-U7B13,笓,lzh,1,sjw
sjw-lzh-U7B19,笙,lzh,389,sjw
sjw-lzh-U7B1B,笛,lzh,153,sjw
sjw-lzh-U7B1E,笞,lzh,3288,sjw
sjw-lzh-U7B20,笠,lzh,1837,sjw
sjw-lzh-U7B23,笣,lzh,3,sjw
sjw-lzh-U7B25,笥,lzh,194,sjw
sjw-lzh-U7B26,符,lzh,11277,sjw
sjw-lzh-U7B28,笨,lzh,6,sjw
sjw-lzh-U7B29,笩,lzh,3,sjw
sjw-lzh-U7B2B,笫,lzh,2573,sjw
sjw-lzh-U7B2C,第,lzh,74973,sjw
sjw-lzh-U7B2D,笭,lzh,11,sjw
sjw-lzh-U7B2E,笮,lzh,25,sjw
sjw-lzh-U7B30,笰,lzh,2,sjw
sjw-lzh-U7B31,笱,lzh,27,sjw
sjw-lzh-U7B32,笲,lzh,5,sjw
sjw-lzh-U7B33,笳,lzh,18,sjw
sjw-lzh-U7B35,笵,lzh,14,sjw
sjw-lzh-U7B36,笶,lzh,2,sjw
sjw-lzh-U7B39,笹,lzh,12,sjw
sjw-lzh-U7B3B,笻,lzh,17,sjw
sjw-lzh-U7B3F,笿,lzh,1,sjw
sjw-lzh-U7B40,筀,lzh,1,sjw
sjw-lzh-U7B43,筃,lzh,2,sjw
sjw-lzh-U7B45,筅,lzh,9,sjw
sjw-lzh-U7B46,筆,lzh,9695,sjw
sjw-lzh-U7B47,筇,lzh,11,sjw
sjw-lzh-U7B48,筈,lzh,10,sjw
